 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
3383,.6512097,1.6210742,.6769389,.2546964,.1250200,-.0403868,4.3902438,1.0921365,.3648050,.5360958,3.0000001
3384,1.0265763,2.5496136,1.2897046,.5020495,.0058545,-.0404591,4.3829389,1.0921364,.3646840,1.0124419,3.0050001
3385,1.3623048,3.3780324,1.6509108,.6052323,.0915441,-.0405238,4.3756582,1.0921364,.3645630,1.3336681,3.0100001
3386,.2356403,.5829811,.5986201,.2745789,-.2762485,-.0402079,4.3684017,1.0921364,.3644420,.4843936,3.0150001
3387,.9184988,2.2545570,1.4805296,.6398611,-.3134096,-.0406027,4.3611693,1.0921364,.3643212,1.1672820,3.0200001
3388,1.0125029,2.4909859,1.7292134,.6460293,-.3290637,-.0402316,4.3539608,1.0921365,.3642004,1.4088749,3.0250001
3389,.2868122,.6800298,.6313852,.3098029,-.2660696,-.0402423,4.3467760,1.0921365,.3640798,.5062853,3.0300001
3390,.9965271,2.4584345,1.2587141,.5796281,-.0846923,-.0407372,4.3396149,1.0921366,.3639592,.9921886,3.0350001
3391,1.7409803,4.3134736,2.0748254,.8735137,.0310883,-.0407763,4.3324774,1.0921366,.3638386,1.6432397,3.0400001
3392,2.1415749,5.2770274,2.8521690,1.1051796,-.1198495,-.0408605,4.3253633,1.0921366,.3637182,2.3076897,3.0450001
3393,2.2141878,5.4771565,2.4714901,1.1073001,.1079302,-.0409865,4.3182725,1.0921367,.3635978,1.9605745,3.0500001
3394,2.6168065,6.4534101,3.1827807,1.2903016,.0365167,-.0411578,4.3112050,1.0921369,.3634775,2.5600363,3.0550001
3395,2.5568048,6.2974763,3.2739384,1.3590354,-.1305778,-.0412875,4.3041605,1.0921370,.3633573,2.6359018,3.0600001
3396,1.9244401,4.7448877,2.5100432,.8472445,.0611546,-.0414915,4.2971391,1.0921372,.3632372,2.0728961,3.0650001
3397,1.3605440,3.3803132,1.7878724,.6632835,-.0135944,-.0416779,4.2901405,1.0921373,.3631171,1.4306441,3.0700001
3398,.6338294,1.5771562,.9260861,.2948241,-.0327014,-.0417713,4.2831646,1.0921374,.3629972,.7469432,3.0750001
3399,.4405662,1.0954621,.7009259,.2034467,-.0416389,-.0418750,4.2762115,1.0921375,.3628773,.5614238,3.0800001
3400,.6815555,1.6965368,.8042744,.2135972,.1455852,-.0420030,4.2692808,1.0921376,.3627575,.6399860,3.0850001
3401,.3771584,.9340139,1.3270915,.2781214,-.4345761,-.0421144,4.2623726,1.0921378,.3626377,1.0641369,3.0900001
3402,1.1696685,2.8779028,2.5321277,.5580877,-.4149863,-.0424479,4.2554867,1.0921380,.3625181,2.0038648,3.0950001
3403,.7583133,1.8691823,2.0534895,.3871743,-.4598247,-.0427226,4.2486230,1.0921382,.3623985,1.6922646,3.1000001
3404,.6470860,1.6033920,1.6140192,.3271027,-.3291703,-.0433142,4.2349617,1.0921385,.3621596,1.2868596,3.1100002
3405,1.1685351,2.8838783,2.5667140,.4802096,-.3495868,-.0438842,4.2213881,1.0921388,.3619210,2.0136220,3.1200002
3406,2.2734363,5.5917869,3.6573544,.6546716,.1324241,-.0445563,4.2079012,1.0921393,.3616827,2.9791590,3.1300002
3407,1.6249693,4.0111818,2.8432100,.4530674,.0211775,-.0455625,4.1945003,1.0921398,.3614447,2.2845312,3.1400002
3408,1.7323170,4.2750933,3.0772627,.4640335,.0221448,-.0468463,4.1811844,1.0921405,.3612070,2.4631905,3.1500002
3409,1.4922928,3.6814932,2.9294356,.3454880,-.0397056,-.0483574,4.1679528,1.0921415,.3609696,2.4019207,3.1600002
3410,.7126571,1.7704825,1.4862235,.1713759,-.0563419,-.0497508,4.1548047,1.0921424,.3607325,1.1931199,3.1700002
3411,.9331021,2.3199074,1.1520662,.1243509,.3460867,-.0504734,4.1417393,1.0921428,.3604958,.9213313,3.1800002
3412,1.0196824,2.5288598,1.9907870,.2028205,.0142240,-.0521366,4.1287558,1.0921441,.3602593,1.5680720,3.1900002
3413,1.4381071,3.5551573,2.8082976,.2814554,.0207162,-.0541670,4.1158534,1.0921456,.3600231,2.2319983,3.2000002
3414,1.8334315,4.5183629,3.6733595,.3705672,-.0268044,-.0565264,4.1030314,1.0921477,.3597872,2.9483375,3.2100002
3415,1.5175427,3.7419683,3.0825310,.2913145,-.0229077,-.0594158,4.0902891,1.0921501,.3595515,2.5315676,3.2200002
3416,.1396032,.3474167,.3550335,.0475513,-.0507328,-.0488699,4.0776257,1.0921437,.3593168,.3049678,3.2300002
3417,.6151694,1.5305236,.9335555,.0848855,.1552237,-.0486726,4.0650404,1.0921437,.3590820,.7433330,3.2400002
3418,.5433028,1.3502024,1.2295484,.1064150,-.0576743,-.0505103,4.0525326,1.0921449,.3588473,.9783175,3.2500002
3419,.6060943,1.5023106,1.3573552,.1042008,-.0455211,-.0521525,4.0401015,1.0921460,.3586130,1.0795242,3.2600002
3420,.8451246,2.0934726,1.6162610,.1125962,.0807049,-.0548652,4.0277465,1.0921479,.3583789,1.3095304,3.2700002
3421,.6210781,1.5403541,1.3311296,.0921048,-.0071020,-.0575531,4.0154667,1.0921499,.3581452,1.0638443,3.2800002
3422,1.1392849,2.8175972,2.1239169,.1591906,.1217278,-.0608250,4.0032617,1.0921528,.3579116,1.7064686,3.2900002
3423,.9260512,2.2876044,1.9634440,.1246469,.0065747,-.0638553,3.9911306,1.0921559,.3576784,1.5695475,3.3000002
3424,.9776790,2.4165870,1.8406236,.1340593,.0990960,-.0672775,3.9790728,1.0921595,.3574454,1.4624353,3.3100002
3425,1.0845124,2.6804113,1.5812376,.1108542,.3339847,-.0417570,3.9670876,1.0921414,.3572143,1.3059676,3.3200002
3426,1.3381624,3.3065986,1.0966245,.2419547,.6527712,-.0411316,3.9551744,1.0921415,.3569821,.8879499,3.3300002
3427,1.3315280,3.2914520,1.0522153,.3592476,.5478294,-.0406192,3.9433326,1.0921405,.3567504,.8467989,3.3400002
3428,1.1767709,2.9082547,1.6753641,.5135455,-.0130933,-.0408919,3.9315615,1.0921403,.3565189,1.3490096,3.3500002
3429,1.7061767,4.2030077,2.4312985,.7017041,.0188380,-.0412525,3.9198604,1.0921402,.3562877,1.9537029,3.3600002
3430,2.1065624,5.1974409,2.8468457,.9286477,.0263119,-.0417895,3.9082288,1.0921404,.3560568,2.2985312,3.3700002
3431,1.9831289,4.8876905,3.1337520,.7164904,-.0027627,-.0424258,3.8966660,1.0921407,.3558261,2.5310069,3.3800002
3432,1.6171226,3.9834727,3.0077150,.5323227,-.1352014,-.0431904,3.8851714,1.0921410,.3555958,2.4181177,3.3900002
3433,2.3300610,5.7237036,3.7699068,.6289224,.1670816,-.0442552,3.8737444,1.0921417,.3553657,3.0163182,3.4000002
3434,2.0676268,5.0669845,3.8827665,.5921312,-.1075509,-.0461858,3.8623844,1.0921428,.3551359,3.1710330,3.4100002
3435,2.0292497,4.9802825,3.4677358,.4345778,.1822871,-.0486967,3.8510909,1.0921443,.3549064,2.7872936,3.4200002
3436,1.7062720,4.1805169,3.6552236,.4110337,-.1947889,-.0522706,3.8398632,1.0921465,.3546771,2.9771540,3.4300002
3437,1.2501212,3.0859626,1.9502058,.1428601,.3180579,-.0562066,3.8287009,1.0921495,.3544481,1.6094338,3.4400002
3438,.7753323,1.9209135,1.5853116,.1025994,.0332444,-.0600319,3.8287011,1.0921529,.3544478,1.2702236,3.4400000
3439,1.0223812,2.5285111,2.1504274,.1396770,.0140152,-.0656250,3.8287011,1.0921587,.3544474,1.7242870,3.4400000
3440,1.3325150,3.2889576,2.7583743,.1984919,.0168684,-.0725260,3.8287011,1.0921683,.3544467,2.1893027,3.4400000
3441,1.7019559,4.1857325,3.6340198,.2498819,-.0253629,-.0798880,3.8287011,1.0921808,.3544458,2.9082220,3.4400000
3442,2.1327153,5.2256479,4.3506828,.3544059,.0032292,-.0887470,3.8287011,1.0922013,.3544443,3.4927777,3.4400000
3443,2.3469551,5.7324497,4.5317587,.4532275,.0390163,-.0999375,3.8287011,1.0922340,.3544420,3.6416667,3.4400000
3444,2.1736037,5.2942783,4.0167528,.5061429,.0198650,-.1136708,3.8287011,1.0922894,.3544380,3.2530222,3.4400000
3445,2.3413251,5.7223214,4.6929407,.3758740,.0464759,-.1254311,3.8287011,1.0923575,.3544331,3.8461922,3.4400000
3446,2.0854007,5.1145354,4.3209412,.2963350,.0281532,-.1421357,3.8287011,1.0925013,.3544227,3.5043624,3.4400000
3447,2.0485275,5.0169910,4.2762721,.3063915,-.0024890,-.1560428,3.8287011,1.0926327,.3544133,3.4756489,3.4400000
3448,1.8805236,4.6208581,4.0511935,.2440082,-.0111228,-.1625684,3.8287011,1.0926335,.3544132,3.2652730,3.4400000
3449,1.7734217,4.3677138,3.8189833,.2346322,-.0110756,-.1779397,3.8287011,1.0928300,.3543991,3.0753424,3.4400000
3450,1.9983457,4.9177252,4.1148395,.2399399,.0866736,-.1951075,3.8287011,1.0931941,.3543729,3.2896191,3.4400000
3451,1.7316696,4.2513611,4.1876961,.2356938,-.2086999,-.2091461,3.8287011,1.0934950,.3543512,3.4252168,3.4400000
3452,1.9037385,4.6675088,3.9321995,.2264681,.0747359,-.2206908,3.8287011,1.0938276,.3543273,3.1891633,3.4400000
3453,2.0183968,4.9502390,4.1406366,.2570864,.0743682,-.2330774,3.8287011,1.0942742,.3542951,3.3158762,3.4400000
3454,1.8625541,4.5731701,4.0443727,.2197984,-.0037902,-.2442799,3.8287011,1.0947801,.3542587,3.3074635,3.4400000
3455,1.2323816,3.0347673,3.0827823,.1385227,-.1566796,-.2579641,3.8287011,1.0957278,.3541905,2.4949642,3.4400000
3456,1.8488205,4.5426286,3.8542878,.2151526,.0655364,-.2677340,3.8287011,1.0964930,.3541355,3.0652408,3.4400000
3457,1.9247146,4.7289681,4.0375022,.2075635,.0745954,-.2780418,3.8287011,1.0974558,.3540663,3.3005524,3.4400000
3458,1.6773835,4.1187001,3.7289207,.1819673,-.0219037,-.2888106,3.8287011,1.0986915,.3539775,3.0208448,3.4400000
3459,1.7692080,4.3439409,3.7676415,.2029742,.0328586,-.2981141,3.8287011,1.0996441,.3539091,3.0250757,3.4400000
3460,1.7853868,4.3755089,4.1892713,.2290771,-.1519150,-.3043971,3.8287011,1.1007323,.3538309,3.3711041,3.4400000
3461,2.2124063,5.4105159,4.2606127,.3028988,.1678007,-.3164445,3.8287011,1.1029670,.3536706,3.3845012,3.4400000
3462,2.0843651,5.0791460,4.3093957,.3911697,-.0743255,-.3230350,3.8287011,1.1041169,.3535882,3.4717629,3.4400000
3463,1.9801330,4.8182329,4.0934764,.3775970,-.0790512,-.3283159,3.8287011,1.1050651,.3535202,3.3181960,3.4400000
3464,1.6808220,4.0988396,3.6138958,.2395396,-.0395899,-.3328027,3.8287011,1.1072687,.3533624,3.0193543,3.4400000
3465,1.7808252,4.3450332,3.5601827,.2495831,.0734516,-.3414351,3.8287011,1.1102881,.3531464,2.8904998,3.4400000
3466,1.9057058,4.6525607,4.0386802,.3226706,-.0696269,-.3490821,3.8287011,1.1138519,.3528917,3.2155585,3.4400000
3467,2.2193915,5.4123646,4.1599647,.3660395,.1481932,-.3566213,3.8287011,1.1162112,.3527234,3.3100930,3.4400000
3468,2.0033500,4.8806731,4.0139392,.3929432,-.0359082,-.3647744,3.8287011,1.1210572,.3523780,3.2667412,3.4400000
3469,2.1128706,5.1510259,3.9614165,.3881129,.1012992,-.3711754,3.8287011,1.1261731,.3520142,3.2340400,3.4400000
3470,1.9104442,4.6685847,3.9330749,.2726246,.0290767,-.3744870,3.8287011,1.1348725,.3513972,3.1988943,3.4400000
3471,1.9507148,4.7643152,4.0447101,.3079803,-.0123579,-.3819546,3.8287011,1.1389520,.3511087,3.2481163,3.4400000
3472,1.7369391,4.2360379,3.8405135,.2956451,-.1314400,-.3869214,3.8287011,1.1473941,.3505130,3.1530459,3.4400000
3473,1.8019298,4.4005984,3.7450061,.2610282,.0087269,-.3935972,3.8287011,1.1530150,.3501175,3.0362489,3.4400000
3474,1.7334103,4.2347438,3.7365244,.2626242,-.0567451,-.3971393,3.8287011,1.1641767,.3493348,3.0215632,3.4400000
3475,1.4349640,3.5164071,2.7937210,.1477935,.1477051,-.4016058,3.8287011,1.1714609,.3488259,2.3291640,3.4400000
3476,1.2214026,3.0038312,2.4024947,.0825580,.1621333,-.4065426,3.8287011,1.1803379,.3482077,1.9344075,3.4400000
3477,1.0890067,2.6790120,2.5217357,.0787549,-.0136243,-.4104312,3.8287011,1.1998094,.3468594,2.0397345,3.4400000
3478,1.1496575,2.8249213,2.6517834,.1173828,-.0457070,-.4115065,3.8287011,1.2004481,.3468153,2.1265787,3.4400000
3479,2.6618965,6.5453636,2.8725496,.7136409,.7810636,-.0589378,3.8287011,1.0948427,.3542542,2.4401571,3.4400000
3480,2.0861428,5.1255967,3.4287589,.5533175,.1384294,-.0645417,3.8287011,1.0945284,.3542768,2.7607313,3.4400000
3481,2.1282318,5.2248370,3.9900138,.4361355,.0685221,-.0822572,3.8287011,1.0945428,.3542758,3.2318740,3.4400000
3482,1.5762120,3.8745713,3.4547515,.2575738,-.0854119,-.1178685,3.8287011,1.0946040,.3542714,2.7863355,3.4400000
3483,1.8760926,4.6146121,3.8156384,.2541991,.0712186,-.1701919,3.8287011,1.0949500,.3542465,3.0156535,3.4400000
3484,2.1115016,5.1737126,4.6078463,.3228004,-.0915289,-.2198469,3.8287011,1.0959806,.3541723,3.6604039,3.4400000
3485,2.3028611,5.6245059,4.3376679,.3427599,.1847328,-.2640128,3.8287011,1.0984367,.3539958,3.5437480,3.4400000
3486,1.8489377,4.5264116,4.0101017,.2502961,-.0388128,-.2953103,3.8287011,1.1023109,.3537177,3.2572820,3.4400000
3487,1.6791249,4.1173769,3.8312535,.1879822,-.0702171,-.3496040,3.8287011,1.1383493,.3511513,3.1197871,3.4400000
3488,1.5173324,3.7292600,3.3581238,.1619304,-.0095458,-.3416285,3.8287011,1.1196707,.3524768,2.7267444,3.4400000
3489,1.6404991,4.0332811,3.4334995,.1542898,.0900068,-.3532767,3.8287011,1.1269191,.3519612,2.7563356,3.4400000
3490,1.4561974,3.5756294,3.3311610,.1390979,-.0387754,-.3587724,3.8287011,1.1337760,.3514749,2.6989835,3.4400000
3491,.9470234,2.3325876,2.3940335,.0764644,-.1004077,-.3630668,3.8287011,1.1421806,.3508806,1.9499906,3.4400000
3492,.8586416,2.1212429,1.9019306,.0674974,.0218961,-.3684726,3.8287011,1.1541032,.3500411,1.5332032,3.4400000
3493,1.3385347,3.3016477,2.8567852,.1161222,.0643218,-.3734296,3.8287011,1.1676386,.3490928,2.2853803,3.4400000
3494,1.7312747,4.2543318,3.5136763,.1787691,.1229344,-.3798059,3.8287011,1.1723976,.3487606,2.7778144,3.4400000
3495,2.0644502,5.0522206,4.2557330,.2773674,.0486943,-.3810762,3.8287011,1.1760720,.3485045,3.3795265,3.4400000
3496,2.0801339,5.0670390,4.3808665,.3809555,-.0981524,-.3832903,3.8287011,1.1830277,.3480208,3.5002471,3.4400000
3497,2.1711519,5.2830605,4.3806802,.3999669,-.0282396,-.3854500,3.8287011,1.1906007,.3474958,3.5475652,3.4400000
3498,2.0875822,5.0839074,4.3845635,.4052480,-.1172312,-.3875536,3.8287011,1.1988084,.3469284,3.5325410,3.4400000
3499,2.1339448,5.2038787,4.0230574,.3356596,.1492999,-.3896045,3.8287011,1.2077480,.3463127,3.2933649,3.4400000
3500,1.6504043,4.0396852,3.3558521,.1967410,.0833332,-.3916020,3.8287011,1.2174390,.3456476,2.7866904,3.4400000
3501,1.7297872,4.2371170,3.6608513,.2028613,.0333705,-.3935497,3.8287011,1.2279963,.3449259,2.9592478,3.4400000
3502,1.6256893,3.9948865,3.5760442,.1748422,-.0035516,-.3954522,3.8287011,1.2394493,.3441465,2.9054162,3.4400000
3503,1.6581778,4.0743997,3.5498597,.1864581,.0279428,-.3973158,3.8287011,1.2519362,.3433006,2.8483065,3.4400000
3504,1.7588796,4.3151080,3.6302777,.2026208,.0771483,-.3991456,3.8287011,1.2654927,.3423871,2.9296667,3.4400000
3505,1.4849061,3.6430339,3.4290474,.1571067,-.0689249,-.4009479,3.8287011,1.2802514,.3413980,2.8082287,3.4400000
3506,1.0705135,2.6256286,2.7492360,.1269371,-.1757615,-.4027278,3.8287011,1.2963655,.3403246,2.2144108,3.4400000
3507,1.4465064,3.5494051,3.0939093,.1461009,.0399521,-.4044922,3.8287011,1.3138884,.3391649,2.4645619,3.4400000
3508,1.5598295,3.8212020,3.4449901,.1938895,-.0404728,-.4062426,3.8287011,1.3330322,.3379070,2.7526063,3.4400000
3509,1.7989053,4.3928977,3.5189914,.2458922,.1129030,-.4079883,3.8287011,1.3538691,.3365485,2.8767950,3.4400000
3510,1.7335363,4.2339921,3.4622917,.2498120,.0673857,-.4097205,3.8287011,1.3766407,.3350762,2.8099748,3.4400000
3511,.9039070,2.2291224,2.2132917,.0738533,-.0671434,-.4114382,3.8287011,1.4014066,.3334895,1.8398036,3.4400000
3512,1.3405012,3.2941714,2.9355446,.1359517,.0106127,-.4131190,3.8287011,1.4284165,.3317761,2.3356618,3.4400000
3513,1.5842372,3.8960562,3.3047197,.1627743,.0777881,-.4147562,3.8287011,1.4577247,.3299367,2.6136783,3.4400000
3514,1.7400709,4.2644015,3.9093248,.2160472,-.0703728,-.4163058,3.8287011,1.4895317,.3279635,3.1248154,3.4400000
3515,1.9069880,4.6630340,3.8726164,.2563315,.0676959,-.4177470,3.8287011,1.5238197,.3258625,3.1001820,3.4400000
3516,1.7856733,4.3578413,3.6980145,.2803177,-.0085590,-.4186455,3.8287011,1.5489198,.3243416,3.0382620,3.4400000
3517,1.4272390,3.4995687,3.2144457,.1570969,-.0402282,-.4210260,3.8287011,1.5492807,.3243198,2.6432463,3.4400000
3518,1.4458176,3.5533110,3.2145946,.1492307,-.0107683,-.4120466,3.8287011,1.6106290,.3206619,2.5640831,3.4400000
3519,1.4777082,3.6374063,3.1462358,.1531012,.0465090,-.4172274,3.8287011,1.6302899,.3195070,2.5237964,3.4400000
3520,1.5080925,3.6928932,3.3734874,.2015272,-.0697868,-.4199030,3.8287011,1.6308202,.3194760,2.7215192,3.4400000
3521,1.6695055,4.0895501,3.4554361,.1907647,.0687065,-.4199030,3.8287011,1.6308202,.3194760,2.7732021,3.4400000
3522,1.5079192,3.6928361,3.4418377,.2116070,-.1082175,-.4254530,3.8287011,1.6467301,.3185477,2.7559133,3.4400000
3523,1.8739509,4.5847928,3.6300340,.2311991,.1595783,-.4254896,3.8287011,1.6467322,.3185476,2.9554949,3.4400000
3524,1.5752367,3.8542629,3.4341755,.2121167,-.0392438,-.4193348,3.8287011,1.6712143,.3171296,2.7836161,3.4400000
3525,1.2999651,3.1836479,3.0907152,.1722119,-.1331855,-.4193348,3.8287011,1.6712143,.3171296,2.4952889,3.4400000
3526,.5423193,1.3372349,2.1399819,.0795398,-.4046999,-.4126823,3.8287011,1.7463683,.3128546,1.7799879,3.4400000
3527,.1263315,.3124699,1.0773467,.0352327,-.3437931,-.4056862,3.8287011,1.7776751,.3111076,.8945480,3.4400000
3528,1.1232556,2.7662328,2.3275858,.0827036,.0955058,-.4088998,3.8398637,1.7786546,.3113403,1.8557530,3.4299998
3529,1.1953955,2.9382533,2.6043086,.1054394,.0314191,-.4157944,3.8510914,1.8293511,.3088467,2.1022807,3.4199998
3530,.3664934,.9052217,1.3879995,.0424741,-.2365215,-.4110389,3.8623849,1.8501014,.3080149,1.1344945,3.4099998
3531,.7653389,1.8957230,1.6765937,.0565826,.0323307,-.4069687,3.8737448,1.8873676,.3063134,1.3381259,3.3999998
3532,1.0305891,2.5577711,1.0176011,.0357615,.5849908,-.4066041,3.8851718,1.9262094,.3045595,.8308610,3.3899998
3533,.7454016,1.8489656,1.4090194,.0441274,.1332090,-.4090487,3.8966664,1.9469961,.3037732,1.1143457,3.3799998
3534,.7966505,1.9687341,1.8833602,.0597094,-.0243914,-.4049108,3.9082292,1.9877150,.3019729,1.5058145,3.3699998
3535,1.0105509,2.4903661,2.2696175,.0931740,-.0035481,-.4049108,3.9198609,1.9877150,.3022753,1.7774233,3.3599998
3536,1.3894100,3.4124986,2.9433146,.1588446,.0317653,-.4202151,3.9315619,1.9457604,.3047382,2.3232439,3.3499998
3537,1.3206501,3.2326727,3.0942535,.1902907,-.1331064,-.4202151,3.9433331,1.9457604,.3050397,2.4840405,3.3399998
3538,1.8279040,4.4785139,3.2916444,.2097251,.2746169,-.4263355,3.9551749,1.9177618,.3067974,2.6358878,3.3299998
3539,1.5289891,3.7408206,3.3627469,.2250128,-.0700198,-.4340422,3.9670881,1.8807747,.3090409,2.6778737,3.3199998
3540,1.4482975,3.5350251,2.9718592,.2374610,-.0055124,-.4340422,3.9790733,1.8807747,.3093406,2.4867908,3.3099998
3541,1.2978126,3.1846699,2.7708073,.1428818,.0267181,-.4340422,3.9911311,1.8807747,.3096409,2.2616545,3.2999998
3542,.8797746,2.1720290,2.0628613,.0917839,-.0461872,-.4152157,4.0032622,1.9692563,.3053500,1.6999281,3.2899998
3543,.4682302,1.1609685,1.2329638,.0470470,-.0751959,-.4152157,4.0154672,1.9692563,.3056563,.9895424,3.2799998
3544,.5792436,1.4348783,1.3724545,.0506814,-.0249976,-.4096777,4.0277469,2.0598753,.3014087,1.0961072,3.2699998
3545,-.1427847,-.3547999,.6323475,.0227028,-.4202823,-.3752460,4.0401020,1.4848807,.3331216,.5444364,3.2599998
3546,.8954496,2.2108438,1.8290688,.0872668,.0668439,-.4259747,4.0525331,1.4656822,.3345564,1.4216913,3.2499998
3547,1.0168615,2.5018522,2.3637525,.1219813,-.0660510,-.4839303,4.0650409,1.5019612,.3326480,1.8664745,3.2399998
3548,1.1115637,2.7284029,2.2497977,.1079466,.0875181,-.5118786,4.0776262,1.4971328,.3332136,1.8402843,3.2299998
3549,.9570107,2.3543064,2.1113000,.0992384,-.0000899,-.5097515,4.0902896,1.5423371,.3308144,1.6866908,3.2199998
3550,.9638374,2.3715254,2.2724414,.1137130,-.0730808,-.4951186,4.1030319,1.6282124,.3261349,1.8186587,3.2099998
3551,1.2570077,3.0954926,2.4826532,.1237144,.1251543,-.4792630,4.1158539,1.7228985,.3211303,2.0003320,3.1999998
3552,1.1312439,2.7795334,2.5331214,.1432391,-.0425601,-.4712727,4.1287563,1.7596174,.3194223,1.9951847,3.1899998
3553,1.2720189,3.1263288,2.5060640,.1391978,.1133873,-.4712727,4.1417398,1.7596174,.3197218,2.0689028,3.1799998
3554,.5466265,1.3472006,1.5347486,.0583267,-.1327738,-.4630105,4.1548052,1.7972200,.3180001,1.2660258,3.1699998
3555,.9576988,2.3725904,1.7739462,.0867314,.1546355,-.4468131,4.1679533,1.9113089,.3123297,1.3911191,3.1599998
3556,.8282474,2.0472924,2.0585922,.0993482,-.1038902,-.4388084,4.1811849,1.9492447,.3107061,1.6272491,3.1499998
3557,1.2643005,3.1095373,2.6105882,.1481176,.0549096,-.4432375,4.1945008,1.9517470,.3108934,2.0672911,3.1399998
3558,1.0810272,2.6585216,2.5625744,.1427914,-.1033219,-.4451341,4.2079018,1.9695866,.3103095,2.0810904,3.1299998
3559,1.1941759,2.9382945,2.4126723,.1310547,.0829763,-.4451341,4.2213886,1.9695866,.3106259,1.9527229,3.1199998
3560,.8413524,2.0712093,1.9625832,.0872330,-.0416165,-.4378366,4.2349622,2.0047119,.3091925,1.6350796,3.1099998
3561,.0754440,.1876664,.3297998,.0180920,-.0752394,-.4296681,4.2486234,2.0458720,.3074883,.2874018,3.0999998
3562,.7875915,1.9489903,1.5083774,.0612214,.1165364,-.4204486,4.2623730,2.1337771,.3035807,1.1539661,3.0899998
3563,.8833955,2.1774063,2.0546884,.1006638,-.0507318,-.4204486,4.2762119,2.1337771,.3039088,1.6168710,3.0799998
3564,1.2551201,3.0847713,2.3545231,.1232939,.1740568,-.4320087,4.2901409,2.1035351,.3056767,1.8827324,3.0699998
3565,.6766021,1.6624180,1.9745379,.1110061,-.2369981,-.4378959,4.3041610,2.0047169,.3107977,1.6301127,3.0599998
3566,.9265644,2.2766153,2.0265448,.1025579,-.0002151,-.4378959,4.3182730,2.0047169,.3111207,1.6229986,3.0499998
3567,1.1601692,2.8458462,2.2112709,.1227710,.1364640,-.4378959,4.3324778,2.0047169,.3114445,1.7885829,3.0399998
3568,.5823243,1.4265249,1.5997147,.0649161,-.1325667,-.4315867,4.3467764,2.0353364,.3102731,1.3409604,3.0299998
3569,.3353108,.8254137,1.6564211,.0775878,-.4131638,-.4232599,4.3611697,2.0777769,.3085528,1.2642136,3.0199998
3570,1.1489416,2.8278670,2.2326671,.1259908,.1154841,-.4205105,4.3756587,2.1337827,.3062253,1.7756457,3.0099998
3571,.8679890,2.1316719,2.1246251,.1184195,-.1146858,-.4220043,4.3902442,2.1531918,.3056498,1.7438691,2.9999998
3572,.7986800,1.9659548,1.6572182,.0795067,.0462472,-.4220043,4.4049273,2.1531918,.3059855,1.3468002,2.9899998
3573,.6976199,1.7237332,1.5646907,.0760632,-.0118884,-.4213170,4.4197089,2.1856468,.3048167,1.2389813,2.9799998
3574,.8312990,2.0480202,1.8701297,.0996327,-.0270978,-.4213170,4.4345901,2.1856468,.3051556,1.4882296,2.9699998
3575,.2167701,.5358844,.5408396,.0329643,-.0348627,-.4724440,4.4495718,1.9003041,.3192231,.4870466,2.9599998
3576,.5891991,1.4567669,.7681351,.0300129,.2486067,-.4542648,4.4646551,1.9911225,.3150509,.6146511,2.9499998
3577,.3784745,.9359167,.8651324,.0291706,-.0000223,-.4287297,4.4798410,2.1189535,.3092711,.7017680,2.9399998
3578,.5149668,1.2748540,1.1541644,.0486142,-.0000188,-.4184567,4.4951306,2.2015793,.3057892,.8982910,2.9299998
3579,.6651881,1.6420868,1.4786303,.0662864,-.0001021,-.4184567,4.5105249,2.2015793,.3061327,1.1787559,2.9199998
3580,.7178063,1.7756637,1.3957183,.0673135,.0863087,-.4185256,4.5260250,2.2015862,.3064767,1.1135826,2.9099998
3581,.5681905,1.4076079,1.3691428,.0693572,-.0537803,-.4081938,4.5416319,2.2998930,.3024129,1.0868001,2.8999998
3582,.6143601,1.5163067,1.3892882,.0741557,-.0214570,-.4134503,4.5573469,2.3046109,.3025557,1.1370590,2.8899998
3583,-.0817568,-.2034355,.3874155,.0182662,-.2557871,-.4224274,4.5731710,2.2489242,.3053803,.3308522,2.8799998
3584,-.1784911,-.4456779,.8317385,.0321398,-.5455783,-.4205533,4.5891054,2.2921971,.3038077,.6471950,2.8699998
3585,-.2347004,-.5862889,1.0218810,.0437010,-.6900643,-.4205533,4.6051513,2.2921971,.3041607,.8067907,2.8599998
3586,.2359964,.5845958,.4438891,.0160450,.0412359,-.5010390,4.6213097,1.7260846,.3316736,.3617169,2.8499998
3587,.2684266,.6652486,.6084083,.0235178,-.0002204,-.5077644,4.6375819,1.7454854,.3309813,.4756458,2.8399998
3588,.1724906,.4280399,.3838311,.0179365,-.0002161,-.5165269,4.6539691,1.7129158,.3329951,.3107219,2.8299998
3589,.2859162,.7052312,.7057260,.0268235,-.0261991,-.1886657,4.6704726,1.4046579,.3502245,.6291093,2.8199998
3590,-.2165794,-.5399697,.4333881,.0539657,-.4446709,-.1992346,4.6870935,1.2615818,.3589423,.3634433,2.8099998
3591,-.1861835,-.4661456,.5554683,.0536366,-.4628362,-.1939416,4.7038331,1.2410598,.3604535,.4444824,2.7999998
