 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
4120,.6192958,1.5061934,.8682392,.5392244,-.2662522,-.0402010,.2406932,2.1842731,.8139017,.6842744,3.0400001
4121,.5328322,1.3265367,.4981874,.2805601,.0524777,-.0402112,.2402980,2.1842732,.8126976,.4156289,3.0450001
4122,1.1256757,2.7980051,.6998004,.2926417,.5515964,-.0402039,.2399040,2.1842732,.8114972,.5535789,3.0500001
4123,.1860458,.4606054,.5785874,.3118471,-.3580405,-.0401645,.2395114,2.1842729,.8103004,.4584220,3.0550001
4124,.3010884,.7442081,.8152114,.3615979,-.3883361,-.0401726,.2391200,2.1842729,.8091070,.6736108,3.0600001
4125,.0293330,.0432376,.4538221,.2563255,-.4076164,-.0401761,.2387299,2.1842729,.8079171,.3627590,3.0650001
4126,.9061226,2.2459997,1.1018769,.5637647,-.1009988,-.0401931,.2383411,2.1842731,.8067307,.8710012,3.0700001
4127,.9191009,2.2797393,1.0082499,.5097971,.0034706,-.0402011,.2379536,2.1842731,.8055478,.8276497,3.0750001
4128,.5151674,1.2803056,.6128219,.2896338,-.0203664,-.0402163,.2375673,2.1842732,.8043683,.4970047,3.0800001
4129,.1828853,.4547372,.3121400,.1776344,-.1197784,-.0402122,.2371823,2.1842732,.8031924,.2523170,3.0850001
4130,.2268219,.5417217,.5404317,.2590846,-.2482981,-.0402189,.2367985,2.1842734,.8020198,.4271140,3.0900001
4131,.2384222,.5939523,.4360821,.2823826,-.2186300,-.0402189,.2364159,2.1842734,.8008506,.3395350,3.0950001
4132,.5414973,1.3211152,.4075312,.2772092,.1058244,-.0401903,.2360346,2.1842734,.7996849,.3471483,3.1000001
4133,.6370456,1.5608452,.9407840,.5481886,-.2857030,-.0402332,.2352756,2.1842734,.7973636,.7403409,3.1100002
4134,1.5407988,3.8169048,1.6799323,.7992500,.0643592,-.0402463,.2345216,2.1842736,.7950557,1.3456838,3.1200002
4135,.4756248,1.1788929,.9439631,.4589838,-.3630750,-.0402575,.2337723,2.1842736,.7927611,.7668002,3.1300002
4136,.8407361,2.0851344,1.3333168,.5986398,-.2947680,-.0402717,.2330278,2.1842738,.7904797,1.0877444,3.1400002
4137,.3741813,.9200029,1.3126500,.4725574,-.6286111,-.0402791,.2322880,2.1842738,.7882115,1.0618843,3.1500002
4138,1.5248179,3.7381288,2.6128717,1.0139843,-.5518816,-.0403007,.2315529,2.1842740,.7859562,2.0861741,3.1600002
4139,1.6647918,4.0732640,2.8447037,1.0824338,-.5775660,-.0403050,.2308225,2.1842742,.7837137,2.3507681,3.1700002
4140,.3888842,.9654960,.7838600,.4449639,-.3708741,-.0403111,.2300966,2.1842742,.7814841,.6420776,3.1800002
4141,.7441511,1.8348922,.9995693,.6393380,-.2902479,-.0403436,.2293753,2.1842742,.7792671,.7953351,3.1900002
4142,1.1231575,2.7863234,1.4038341,.8358659,-.2766561,-.0403737,.2286585,2.1842745,.7770626,1.0956157,3.2000002
4143,1.7020385,4.1959608,2.5387637,1.0986420,-.4237291,-.0403854,.2279462,2.1842745,.7748706,2.0536857,3.2100002
4144,1.9186290,4.7244672,2.7467569,1.2146483,-.4094085,-.0406340,.2272383,2.1842716,.7726918,2.2290682,3.2200002
4145,2.0472620,5.0321774,2.9944011,1.2294584,-.3982909,-.0407370,.2265348,2.1842718,.7705243,2.4637812,3.2300002
4146,.4532909,1.1247398,.8926180,.4562759,-.3619907,-.0407555,.2258356,2.1842719,.7683690,.7413445,3.2400002
4147,.3599079,.8666363,.4876788,.3003108,-.1302029,-.0407709,.2251407,2.1842719,.7662256,.3967074,3.2500002
4148,.3127027,.7693010,.6507964,.3629629,-.3092936,-.0408220,.2244501,2.1842720,.7640942,.5231875,3.2600002
4149,.3109531,.7701489,.8354341,.3675880,-.3919313,-.0408713,.2237637,2.1842721,.7619747,.6695867,3.2700002
4150,.7746087,1.9193100,1.2435379,.5982780,-.3231077,-.0410046,.2230815,2.1842722,.7598668,1.0092025,3.2800002
4151,.0224775,.0104615,.3814583,.2001202,-.3283070,-.0409033,.2224034,2.1842722,.7577706,.3060719,3.2900002
4152,.4613491,1.1449488,.8545111,.4139523,-.2956103,-.0409506,.2217295,2.1842723,.7556859,.6825689,3.3000002
4153,1.4305771,3.5278830,2.2522765,.9253471,-.4054488,-.0410833,.2210596,2.1842724,.7536127,1.7845757,3.3100002
4154,1.8440940,4.5396680,2.7856797,1.0780257,-.3635349,-.0412196,.2203938,2.1842726,.7515507,2.2907527,3.3200002
4155,1.6573187,4.0824256,2.6021776,1.0099658,-.4061797,-.0413757,.2197319,2.1842728,.7495001,2.1042809,3.3300002
4156,1.4295448,3.5172844,2.5204633,.8225627,-.4154932,-.0417740,.2190740,2.1842730,.7474605,2.0120697,3.3400002
4157,2.1122205,5.1730090,3.6671813,1.0742676,-.4570778,-.0419661,.2184201,2.1842733,.7454321,2.9376901,3.3500002
4158,2.4939696,6.1017892,4.1979025,1.1566598,-.3772803,-.0424248,.2177700,2.1842736,.7434146,3.5249002,3.3600002
4159,1.1786494,2.9146135,2.1363965,.5726764,-.2557704,-.0433127,.2171238,2.1842741,.7414079,1.7502284,3.3700002
4160,.8265272,2.0405883,1.9742869,.3938464,-.3644773,-.0440631,.2164814,2.1842745,.7394120,1.5612348,3.3800002
4161,1.2494824,3.0770128,2.7197693,.5085794,-.3612804,-.0449921,.2158429,2.1842752,.7374268,2.1327799,3.3900002
4162,2.2412786,5.4996234,4.0018333,.6887436,-.0770077,-.0464254,.2152080,2.1842761,.7354521,3.2518865,3.4000002
4163,2.4885701,6.0958337,4.3067106,.7123891,.0187502,-.0482042,.2145769,2.1842774,.7334879,3.4820899,3.4100002
4164,2.1616148,5.2923943,3.9670923,.6213536,-.0792263,-.0511154,.2139495,2.1842791,.7315340,3.2808039,3.4200002
4165,1.2215265,2.9981452,2.5361054,.2587779,-.0682419,-.0535339,.2133257,2.1842811,.7295904,2.1747291,3.4300002
4166,1.2279255,3.0275637,2.3249901,.2322500,.0536539,-.0565528,.2127056,2.1842835,.7276570,1.8810706,3.4400002
4167,.8783225,2.1666158,1.8887273,.1569879,-.0433341,-.0602457,.2127056,2.1842873,.7276559,1.5454464,3.4400000
4168,1.6664063,4.0971970,3.3226806,.3041692,.0117581,-.0648665,.2127056,2.1842927,.7276543,2.6301189,3.4400000
4169,1.6080062,3.9517304,3.1840153,.2590624,.0544312,-.0701881,.2127056,2.1843001,.7276520,2.6478066,3.4400000
4170,.8288748,2.0509428,1.7182701,.1418304,-.0067164,-.0764170,.2127056,2.1843116,.7276485,1.3923619,3.4400000
4171,1.5990320,3.9396135,3.0935303,.2517648,.0923446,-.0846202,.2127056,2.1843301,.7276429,2.4293120,3.4400000
4172,1.5883500,3.8988257,3.6589274,.2806620,-.1820408,-.0934513,.2127056,2.1843592,.7276341,2.9724336,3.4400000
4173,1.9129052,4.6919517,3.7793872,.2614498,.1111211,-.1015462,.2127056,2.1843936,.7276236,3.1685435,3.4400000
4174,.3882285,.9596787,1.2328430,.0686014,-.1779894,-.0810839,.2127056,2.1843158,.7276472,.8771289,3.4400000
4175,.1316750,.3247735,.9478062,.0652310,-.3148317,-.0865629,.2127056,2.1843264,.7276440,.7711765,3.4400000
4176,.5653150,1.4040910,.8426223,.0580234,.1686023,-.0921502,.2127056,2.1843399,.7276399,.6723539,3.4400000
4177,.2789843,.6874059,1.4963791,.0940987,-.4188952,-.1015537,.2127056,2.1843688,.7276312,1.1895309,3.4400000
4178,.2361983,.5845341,1.0841525,.0627651,-.2632970,-.1082585,.2127056,2.1843992,.7276219,.8805515,3.4400000
4179,.5312085,1.3182295,1.1083263,.0682822,.0166439,-.1144679,.2127056,2.1844304,.7276125,.8845481,3.4400000
4180,1.0706450,2.6422127,2.4125418,.1267768,-.0325632,-.1244678,.2127056,2.1844931,.7275934,1.9429161,3.4400000
4181,.2751565,.6790968,.9472637,.0535082,-.1614914,-.1284673,.2127056,2.1845229,.7275844,.7552172,3.4400000
4182,.1660125,.4087856,1.3622845,.0642265,-.4487621,-.1359307,.2127056,2.1845928,.7275632,1.1225227,3.4400000
4183,.9196653,2.2595442,2.7236058,.1361227,-.3223971,-.1477789,.2127056,2.1847408,.7275183,2.1739499,3.4400000
4184,1.4680412,3.5932138,3.6915093,.2166032,-.2549407,-.1605289,.2127056,2.1849053,.7274683,2.9842569,3.4400000
4185,1.9043850,4.6515313,3.9256207,.2502455,.0476842,-.1760140,.2127056,2.1852510,.7273635,3.2363803,3.4400000
4186,1.6400984,4.0218608,3.6717710,.1775618,-.0336150,-.1913476,.2127056,2.1856356,.7272468,3.0002618,3.4400000
4187,1.8257271,4.4803294,3.9005170,.2340271,.0035502,-.2081661,.2127056,2.1864664,.7269950,3.0841757,3.4400000
4188,1.9256358,4.7379090,3.7931079,.2379082,.1461922,-.2261210,.2127056,2.1874515,.7266966,3.0819201,3.4400000
4189,1.9867371,4.8744238,4.1687683,.2598379,.0282716,-.2415204,.2127056,2.1882864,.7264439,3.3723083,3.4400000
4190,2.0482334,5.0149543,4.2780320,.2916093,.0099153,-.2581609,.2127056,2.1894450,.7260935,3.4520320,3.4400000
4191,1.9167540,4.6745467,4.0265613,.3591976,-.0923213,-.2744299,.2127056,2.1903821,.7258104,3.2773158,3.4400000
4192,1.5994444,3.9053462,4.1140975,.2257187,-.3090595,-.2869842,.2127056,2.1918999,.7253523,3.5953504,3.4400000
4193,1.3095856,3.2061085,3.6288455,.1734595,-.3425119,-.3039300,.2127056,2.1954484,.7242834,2.9419262,3.4400000
4194,1.5483626,3.8065583,3.4437133,.1592438,-.0106180,-.3178597,.2127056,2.2004376,.7227860,2.7875493,3.4400000
4195,1.7227917,4.2319227,3.6478469,.2086352,.0297291,-.3322903,.2127056,2.2051311,.7213829,2.8943797,3.4400000
4196,1.7932706,4.3860218,4.0394534,.2416395,-.0983754,-.3462654,.2127056,2.2090184,.7202249,3.3830469,3.4400000
4197,1.5798441,3.8690647,3.4804918,.1709132,-.0109429,-.3545453,.2127056,2.2143123,.7186540,2.8136391,3.4400000
4198,1.9783650,4.8396292,4.1495799,.2476092,.0357816,-.3661766,.2127056,2.2228927,.7161222,3.4158525,3.4400000
4199,1.8139792,4.4391322,3.9326953,.2427650,-.0345034,-.3777723,.2127056,2.2344407,.7127429,3.1218939,3.4400000
4200,2.0374864,4.9808572,4.1057069,.2639139,.0944867,-.3854307,.2127056,2.2402272,.7110615,3.3413275,3.4400000
4201,1.9743833,4.8158865,4.0347416,.3048766,.0166199,-.3970089,.2127056,2.2528259,.7074280,3.3600504,3.4400000
4202,1.8636677,4.5461080,3.8942532,.3092176,-.0408201,-.4033450,.2127056,2.2652530,.7038802,3.1236601,3.4400000
4203,2.0409753,4.9869615,4.2461825,.2668174,.0367922,-.4102880,.2127056,2.2767614,.7006263,3.5163484,3.4400000
4204,2.0243409,4.9424425,3.9679118,.3118775,.0881882,-.4172580,.2127056,2.2981223,.6946657,3.3047684,3.4400000
4205,1.7219558,4.2123162,3.9999592,.2306532,-.1419756,-.4223646,.2127056,2.3194093,.6888258,3.3531658,3.4400000
4206,1.5710351,3.8578978,3.2690689,.1441929,.0959769,-.4246206,.2127056,2.3366948,.6841554,2.6212189,3.4400000
4207,1.6819947,4.1232271,3.6964015,.2183374,-.0432511,-.4289120,.2127056,2.3728632,.6745850,3.0130717,3.4400000
4208,1.0896952,2.6679291,2.7935242,.1369492,-.1853913,-.4353987,.2127056,2.3921242,.6695969,2.4100145,3.4400000
4209,.3323157,.8204169,.8363236,.0557717,-.0632536,-.4393673,.2127056,2.4144332,.6639109,.6788405,3.4400000
4210,.5523347,1.3536775,1.1948180,.0645333,-.0000023,-.4407812,.2127056,2.4436049,.6566198,1.0010544,3.4400000
4211,.5320537,1.3033907,1.1501611,.0624179,-.0000014,-.4445097,.2127056,2.4710659,.6499011,.9523738,3.4400000
4212,.4578044,1.1240919,.9947760,.0525531,-.0000014,-.4437689,.2127056,2.5071846,.6412707,.8316332,3.4400000
4213,.5299324,1.2970673,1.1827460,.0469348,-.0000018,-.4471019,.2127056,2.5407140,.6334618,.9738711,3.4400000
4214,.5914545,1.4465491,1.2640232,.0742653,-.0000012,-.4462216,.2127056,2.6273747,.6141326,1.0579757,3.4400000
4215,1.4299076,3.5001239,2.4783606,.1252573,.2928788,-.4499490,.2127056,2.6305703,.6134424,1.9804861,3.4400000
4216,1.2279576,3.0172593,2.9501617,.1275634,-.0992401,-.4449486,.2127056,2.6663239,.6058243,2.4023986,3.4400000
4217,1.5357683,3.7663840,3.3232633,.1854867,-.0039479,-.4450860,.2127056,2.7351880,.5916720,2.6125027,3.4400000
4218,1.6040237,3.9245770,3.4183557,.2268831,-.0192905,-.4493546,.2127056,2.7398744,.5907329,2.7609880,3.4400000
4219,1.5821095,3.8561131,3.3668526,.2589829,-.0568021,-.4516761,.2127056,2.7450533,.5896985,2.7244389,3.4400000
4220,1.8629543,4.5606637,3.6191146,.2493437,.1349281,-.4536587,.2127056,2.8030981,.5783487,2.8725905,3.4400000
4221,1.6305880,3.9811802,3.6547182,.2641693,-.1291826,-.4534066,.2127056,2.8361702,.5720751,3.1373983,3.4400000
4222,1.7683301,4.3246689,3.4867429,.1983777,.1444884,-.4494925,.2127056,2.8831214,.5633991,2.8454387,3.4400000
4223,1.3945296,3.4101699,3.2777441,.2036972,-.1478159,-.4410796,.2127056,3.0069963,.5417228,2.7210372,3.4400000
4224,1.5728934,3.8472932,3.2091760,.2091227,.0526449,-.4425572,.2127056,3.0536390,.5339872,2.5832818,3.4400000
4225,1.5603310,3.8130774,3.2199073,.2539183,-.0101634,-.4425848,.2127056,3.0536402,.5339870,2.5373062,3.4400000
4226,1.5550515,3.8001139,3.2980273,.2723872,-.0663591,-.4351211,.2127056,3.2011921,.5109075,2.6201979,3.4400000
4227,1.8531659,4.5216801,3.1095034,.3303259,.2487496,-.4297375,.2127056,3.2465244,.5042122,2.4307354,3.4400000
4228,1.5703776,3.8281692,2.9643471,.3518876,.0030920,-.4360882,.2127056,3.2641757,.5016524,2.4021440,3.4400000
4229,1.5705806,3.8302358,3.0716181,.3339704,-.0224301,-.4361217,.2127056,3.2641775,.5016522,2.5442609,3.4400000
4230,1.4533837,3.5399190,2.7610981,.3554766,-.0349582,-.4275107,.2127056,3.4374160,.4778433,2.2635147,3.4400000
4231,1.5673727,3.8225317,3.0553933,.2902736,.0246165,-.4275477,.2127056,3.4374181,.4778430,2.6501650,3.4400000
4232,1.4914145,3.6412382,3.1285308,.2913794,-.0806362,-.4150826,.2127056,3.5977554,.4577362,2.3699137,3.4400000
4233,1.6358511,3.9944458,3.2159065,.2922139,.0271881,-.4076415,.2127056,3.6893741,.4469888,2.6512868,3.4400000
4234,1.4481840,3.5309045,2.9414489,.3052779,-.0626186,-.4148647,.2127056,3.7213030,.4433610,2.4035139,3.4400000
4235,1.5099673,3.6772863,2.9340066,.3205023,-.0141949,-.3973685,.2127056,3.8769867,.4264834,2.3531467,3.4400000
4236,1.5800457,3.8506337,2.8588700,.3301653,.0770953,-.4011829,.2127056,3.8786142,.4263138,2.3059253,3.4400000
4237,1.3682863,3.3326436,2.8003762,.2985084,-.0788953,-.3965788,.2127056,4.0168492,.4123805,2.3889135,3.4400000
4238,1.3696044,3.3393146,2.7109825,.2299528,.0289833,-.3879855,.2127056,4.0967524,.4047344,2.4405672,3.4400000
4239,1.3386884,3.2745436,2.7157390,.1608359,.0683578,-.3879855,.2127056,4.0967524,.4047344,2.2984971,3.4400000
4240,.6500140,1.6004562,1.6834682,.0682430,-.1008913,-.3747760,.2127056,4.2650511,.3895223,1.4049384,3.4400000
4241,1.1564623,2.8451904,2.4325424,.1294618,.0387853,-.3630896,.2127056,4.5355324,.3673333,1.8819883,3.4400000
4242,1.2256545,3.0063277,2.6315763,.1797439,-.0259332,-.3676888,.2127056,4.5390973,.3670577,2.0722025,3.4400000
4243,1.3975595,3.4202963,2.6035988,.1967427,.1375801,-.3591002,.2127056,4.6465284,.3589426,2.1535560,3.4400000
4244,1.1852766,2.9004082,2.5601349,.1975110,-.0575153,-.3622666,.2127056,4.7077480,.3544767,2.0142998,3.4400000
4245,1.3863371,3.3885635,2.6774984,.2199580,.0720131,-.3671761,.2127056,4.7122550,.3541523,2.2348739,3.4400000
4246,.9814399,2.4074376,2.3815808,.1544407,-.1427633,-.3603201,.2127056,4.7867989,.3488718,1.8595244,3.4400000
4247,1.3326814,3.2679992,2.5801654,.1899497,.0909365,-.3521658,.2127056,4.9786214,.3359808,2.0438661,3.4400000
4248,1.1240041,2.7568233,2.3908523,.1761141,-.0267454,-.3522362,.2127056,4.9786298,.3359802,1.8528802,3.4400000
4249,1.1819343,2.8876972,2.4736119,.2019344,-.0315475,-.3490557,.2127056,5.0949194,.3286189,2.2449223,3.4400000
4250,.9333885,2.2822898,2.0666109,.1268996,-.0373475,-.3516174,.2127056,5.1739271,.3237990,1.7707163,3.4400000
4251,1.0208992,2.5060888,2.1454946,.1169935,.0306400,-.3457437,.2127056,5.2442848,.3196242,1.7114461,3.4400000
4252,1.1893887,2.9217307,2.2565196,.1580066,.1131157,-.3457437,.2127056,5.2442848,.3196242,1.5860751,3.4400000
4253,1.2430513,3.0428320,2.4564256,.2181884,.0221243,-.3403378,.2127056,5.3838727,.3116522,1.8546969,3.4400000
4254,.5941912,1.4492735,1.0377256,.2642307,-.0947419,-.3535827,.2127056,5.3364894,.3143133,.6855078,3.4400000
4255,.6215193,1.5143754,.6144716,.3088474,.0606332,-.3536666,.2127056,5.3365011,.3143127,.4362253,3.4400000
4256,.3354221,.8151335,.5227543,.2629884,-.1416300,-.3536666,.2127056,5.3365011,.3143127,.7120635,3.4400000
4257,1.1385253,2.7895330,2.2246893,.1726271,.0584419,-.3536666,.2133258,5.3365011,.3151938,2.0314405,3.4299998
4258,1.0992849,2.6908929,2.2122972,.2009909,-.0047475,-.3361689,.2139495,5.6773836,.2977910,1.4428261,3.4199998
4259,.5610261,1.3686918,.5537493,.2881865,.0461529,-.3362609,.2145769,5.6773982,.2986318,.2158924,3.4099998
4260,.5432359,1.3234643,.6121887,.3135984,-.0215210,-.3423195,.2152080,5.6880406,.2989381,.3847522,3.3999998
4261,.5132233,1.2468640,.6547011,.3305128,-.0863039,-.3423195,.2158429,5.6880406,.2997877,.6604941,3.3899998
4262,.6613730,1.6144164,.5085951,.2680305,.1852079,-.3423195,.2164815,5.6880406,.3006421,.5993014,3.3799998
4263,1.0190921,2.4897185,1.9671499,.2355692,-.0213875,-.3374612,.2171238,5.7527749,.2982321,1.6206152,3.3699998
4264,.7348602,1.7957670,1.9663180,.1736698,-.2420925,-.3374612,.2177700,5.7527749,.2990873,1.8191225,3.3599998
4265,.8773880,2.1464889,1.5752797,.1112051,.1231013,-.3387348,.2184201,5.8493145,.2951752,1.5473521,3.3499998
4266,.9081027,2.2278887,1.8523781,.0869550,.0668030,-.3280586,.2190741,5.9918249,.2892347,1.4772281,3.3399998
4267,.8709578,2.1398474,1.7750055,.0893646,.0594482,-.3168374,.2197319,6.1546465,.2826632,1.3608097,3.3299998
4268,.9629208,2.3641112,1.8475184,.1435649,.0669105,-.3232605,.2203938,6.1693552,.2828326,1.2086461,3.3199998
4269,.9679556,2.3690481,1.9954250,.2214053,-.0685409,-.3233661,.2210596,6.1693753,.2836566,1.5097571,3.3099998
4270,.4671695,1.1399670,.4165760,.2259951,.0710781,-.3273015,.2217295,6.1138410,.2869800,.5842494,3.2999998
4271,.9832600,2.4153946,1.9152268,.1347103,.0691226,-.3240175,.2224035,6.2744361,.2807070,1.5521305,3.2899998
4272,.7172677,1.7704814,1.6229418,.1115537,-.0512802,-.3144477,.2230815,6.4115276,.2757161,1.3785320,3.2799998
4273,.7826269,1.9285469,1.7736417,.1176567,-.0540421,-.3118266,.2237637,6.5748781,.2698866,1.4044125,3.2699998
4274,.8038053,1.9852157,1.6782836,.1120201,.0121578,-.3119429,.2244501,6.5749034,.2706862,1.3018027,3.2599998
4275,.5331976,1.3170877,1.3620957,.0613939,-.0792613,-.3120460,.2251407,6.6855189,.2671458,1.3182964,3.2499998
4276,.0743404,.1840661,.4755053,.0210783,-.1378937,-.2582532,.2258356,3.0344877,.5679964,.4973830,3.2399998
4277,-.2827438,-.7052807,.4235377,.0500496,-.5029918,-.1510251,.2265348,2.3506647,.7207767,.3805147,3.2299998
4278,-.1937259,-.4835103,.3428416,.0535954,-.3849011,-.1014886,.2272383,2.3650397,.7188095,.2918654,3.2199998
4279,.1081669,.2669858,.5646600,.1084606,-.2272015,-.0781663,.2279462,2.3647142,.7209425,.4524098,3.2099998
4280,.4682276,1.1634515,.7406252,.1702303,-.0001126,-.0784086,.2286586,2.3646931,.7230026,.5771896,3.1999998
4281,.7320465,1.8134921,1.2190475,.1991100,.0407781,-.0852569,.2293753,2.3479874,.7297684,.9697697,3.1899998
4282,.9269754,2.2898601,1.6682556,.2251751,.0264341,-.0943999,.2300967,2.3316246,.7365331,1.3260094,3.1799998
4283,.7260210,1.7885197,1.5777350,.1519972,-.0652714,-.1058540,.2308225,2.3009932,.7475839,1.3095449,3.1699998
4284,.8007973,1.9750067,1.4528989,.1412495,.0702960,-.1204537,.2315530,2.3010953,.7497031,1.1470297,3.1599998
4285,1.0325928,2.5424483,1.9135846,.1913805,.0637173,-.1406205,.2322881,2.2873727,.7559597,1.5247749,3.1499998
4286,1.1127036,2.7321182,2.3999748,.2401731,-.1047866,-.1682884,.2330278,2.2749130,.7619112,1.8893994,3.1399998
4287,.4484123,1.1054312,.8797378,.1015136,-.0091832,-.1926723,.2337723,2.2752307,.7640218,.8130436,3.1299998
4288,.3744009,.9288631,.6673448,.0558518,.0498240,-.2206640,.2345216,2.2759009,.7660372,.5325597,3.1199998
4289,.3730281,.9260605,.6924726,.0529204,.0414576,-.2507040,.2352757,2.2768463,.7679804,.5573360,3.1099998
4290,.2808294,.6975613,.6142207,.0500461,-.0160602,-.2765769,.2360346,2.2782671,.7697899,.4752014,3.0999998
4291,.4607768,1.1455671,.7377137,.0584374,.1055804,-.3161838,.2367985,2.2945079,.7670931,.5612023,3.0899998
4292,.5238395,1.2966528,1.2370139,.0962559,-.0716954,-.3516281,.2375673,2.3147171,.7632582,.9601701,3.0799998
4293,.6834398,1.6906492,1.4075545,.1098750,.0046332,-.3851187,.2383412,2.3264200,.7620193,1.1135981,3.0699998
4294,1.0655969,2.6274804,1.8853446,.1301461,.1707882,-.4146574,.2391201,2.3588388,.7547404,1.5349503,3.0599998
4295,.1661597,.4122386,.4488129,.0387078,-.0530907,-.4188473,.2399041,2.3650158,.7551915,.4223993,3.0499998
4296,-.0779777,-.1970197,.8271664,.0583166,-.4694754,-.4426015,.2406932,2.4156533,.7430071,.6323919,3.0399998
4297,.2241467,.5516900,1.2172833,.0961787,-.3635332,-.4441246,.2414876,2.4476786,.7363614,.9239283,3.0299998
4298,.1159617,.2844336,.9371386,.0747525,-.3366220,-.4600767,.2422872,2.5172741,.7199532,.8350547,3.0199998
4299,-.2592365,-.6531435,.2989551,.0204337,-.3994133,-.4686683,.2430921,2.5508351,.7134601,.2358966,3.0099998
4300,-.3218150,-.8042695,.1773202,.0139737,-.4068247,-.2195766,.2439025,2.5426801,.7177251,.2134876,2.9999998
4301,-.0398901,-.1341864,.1452290,.0419179,-.1389876,-.1581733,.2447182,2.3502605,.7732970,.1255229,2.9899998
4302,.1281063,.2908376,.6248129,.1364637,-.2595669,-.1368997,.2455394,2.3499168,.7757492,.4940692,2.9799998
4303,.5097946,1.2666573,.9151404,.1959378,-.0553355,-.1406599,.2463661,2.3502758,.7780057,.6780869,2.9699998
4304,1.1588400,2.8555920,1.7362274,.3346759,.1187521,-.1432214,.2471984,2.3670470,.7753775,1.3693689,2.9599998
4305,.7745030,1.9126448,1.3129839,.2466245,-.0037074,-.1522154,.2480364,2.3674074,.7776494,1.1241157,2.9499998
4306,.8401427,2.0730210,1.2015680,.1912194,.1620225,-.1615265,.2488801,2.3674751,.7800227,.9181120,2.9399998
4307,.1944322,.4756182,.7682815,.1377649,-.2538319,-.1778432,.2497295,2.3683305,.7821752,.7190740,2.9299998
4308,-.3983619,-1.0062189,.1844685,.0206982,-.4928698,-.1827170,.2505847,2.3515464,.7896584,.1478350,2.9199998
4309,-.4418214,-1.1150559,.2213520,.0403035,-.5711638,-.1168131,.2514458,2.3489711,.7928943,.1857579,2.9099998
4310,-.3342649,-.8306724,.3812391,.1982713,-.6861526,-.0669903,.2523129,2.3479307,.7956815,.3209335,2.8999998
4311,.2492814,.6119337,1.2753410,.3740307,-.6403445,-.0657498,.2531859,2.2085521,.8433573,.8851348,2.8899998
4312,-.0001142,-.0041631,1.0410502,.2869463,-.7084367,-.0577124,.2540651,2.1872463,.8533666,.8383937,2.8799998
4313,.6468806,1.5892249,1.5922767,.4161473,-.4164173,-.0585635,.2549503,2.1863145,.8563563,1.2984774,2.8699998
4314,-.6806162,-1.6893617,.2174147,.0599518,-.8282979,-.0583559,.2558417,2.1858749,.8591915,.1908813,2.8599998
4315,-.2834535,-.7067761,.5954359,.1152173,-.6389960,-.0600336,.2567394,2.1856994,.8619513,.4708361,2.8499998
4316,-.0872751,-.2199397,.9548334,.1794733,-.6537974,-.0627412,.2576434,2.1857053,.8646642,.7254613,2.8399998
4317,-.1662114,-.4124448,.6797859,.1397273,-.5806155,-.0654820,.2585538,2.1857111,.8673943,.6109552,2.8299998
4318,-.0522417,-.1348855,.4260372,.0998522,-.3219106,-.0698991,.2594707,2.1859001,.8700765,.3248407,2.8199998
4319,.4801189,1.1758927,1.1774162,.2158929,-.2111825,-.0750259,.2603941,2.1859136,.8728385,.8972240,2.8099998
4320,.1624935,.4018038,.6986816,.1166360,-.2357631,-.0813411,.2613241,2.1861369,.8755430,.6202558,2.7999998
4321,-.3311316,-.8321162,.2619271,.0333526,-.4695757,-.0845279,.2613240,2.1863799,.8754560,.2242117,2.8000000
4322,-.2979132,-.8514687,.1497562,.0296091,-.3810499,-.0835624,.2613240,2.1863876,.8754533,.1115938,2.8000000
4323,-.1888847,-.5296901,.1650638,.0359697,-.2826914,-.0835624,.2613240,2.1863890,.8754528,.1285335,2.8000000
4324,-.3860124,-1.0994808,.1022757,.0144804,-.4387699,-.0818693,.2613240,2.1863982,.8754495,.0926781,2.8000000
4325,-.1697619,-.5462140,.2307592,.0307522,-.2913634,-.0827146,.2613240,2.1866688,.8753527,.1863286,2.8000000
4326,-.2969066,-.8417303,.1437298,.0288101,-.3747941,-.0828899,.2613240,2.1866699,.8753523,.1129202,2.8000000
4327,-.4644723,-1.3167789,.0361854,.0144208,-.4916569,-.0842461,.2613240,2.1866788,.8753491,.0315233,2.8000000
4328,-.3439687,-.9218282,.1976936,.0248695,-.4476789,-.0844499,.2613240,2.1866758,.8753502,.1521967,2.8000000
4329,-.1369391,-.3425553,.2128523,.0206901,-.2429177,-.0717599,.2613240,2.1869576,.8752495,.1707260,2.8000000
4330,.3040613,.7551144,.5108719,.0984343,.0000000,-.0643973,.2613240,2.1866158,.8753716,.3877134,2.8000000
4331,.3374513,.8371477,.5062591,.1335576,.0000000,-.0601396,.2613240,2.1863269,.8754750,.4241681,2.8000000
4332,-.2484320,-.6624531,.1743768,.0594910,-.3776578,-.0584399,.2613240,2.1858761,.8756363,.1533170,2.8000000
4333,-.0840992,-.2607776,.4579079,.1557616,-.4238101,-.0547755,.2613240,2.1856911,.8757024,.3424065,2.8000000
