Time (days),up1,up2,up3,up4,up5,up6,up7,up8,up9,up10,up11,up12,up13,up14,up15
1205.98,.1919221,.1629198,.1382222,.1172666,.0994974,.0844128,.0716016,.0607462,.0515457,.0113819,.0104836,.0000000,.0000000,.0000000,.0000000
1206.98,.1919110,.1629212,.1382237,.1172679,.0994995,.0844146,.0716024,.0607469,.0515468,.0113821,.0104838,.0000000,.0000000,.0000000,.0000000
1207.98,.1918991,.1629219,.1382257,.1172696,.0995022,.0844169,.0716027,.0607472,.0515482,.0113824,.0104841,.0000000,.0000000,.0000000,.0000000
1208.98,.1918925,.1629229,.1382268,.1172705,.0995036,.0844180,.0716028,.0607473,.0515489,.0113826,.0104843,.0000000,.0000000,.0000000,.0000000
1209.98,.1918936,.1629223,.1382265,.1172702,.0995040,.0844184,.0716022,.0607468,.0515491,.0113826,.0104843,.0000000,.0000000,.0000000,.0000000
1210.98,.0000000,.2016094,.1710497,.1451172,.1231331,.1044651,.0886043,.0751712,.0637904,.0140856,.0129740,.0000000,.0000000,.0000000,.0000000
1211.98,.1918794,.1629242,.1382287,.1172721,.0995071,.0844210,.0716024,.0607469,.0515506,.0113829,.0104846,.0000000,.0000000,.0000000,.0000000
1212.98,.1918802,.1629231,.1382280,.1172715,.0995075,.0844213,.0716027,.0607471,.0515508,.0113830,.0104847,.0000000,.0000000,.0000000,.0000000
1213.98,.1918811,.1629239,.1382274,.1172710,.0995079,.0844217,.0716019,.0607465,.0515510,.0113830,.0104847,.0000000,.0000000,.0000000,.0000000
1214.98,.0000000,.2016130,.1710483,.1451160,.1231342,.1044660,.0886024,.0751695,.0637908,.0140857,.0129741,.0000000,.0000000,.0000000,.0000000
1215.98,.1919617,.1629154,.1382160,.1172614,.0994934,.0844094,.0715945,.0607402,.0515435,.0113814,.0104832,.0000000,.0000000,.0000000,.0000000
1216.98,.1919576,.1629150,.1382157,.1172611,.0994938,.0844098,.0715966,.0607420,.0515437,.0113814,.0104832,.0000000,.0000000,.0000000,.0000000
1217.98,.1919619,.1629149,.1382157,.1172611,.0994913,.0844076,.0715979,.0607431,.0515425,.0113811,.0104830,.0000000,.0000000,.0000000,.0000000
1218.98,.1919581,.1629148,.1382162,.1172615,.0994917,.0844079,.0715989,.0607439,.0515427,.0113812,.0104830,.0000000,.0000000,.0000000,.0000000
1219.98,.1919955,.1629103,.1382106,.1172567,.0994851,.0844023,.0715959,.0607414,.0515393,.0113804,.0104823,.0000000,.0000000,.0000000,.0000000
1220.98,.1919802,.1629116,.1382129,.1172587,.0994860,.0844031,.0715998,.0607447,.0515400,.0113806,.0104825,.0000000,.0000000,.0000000,.0000000
1221.98,.1919757,.1629121,.1382133,.1172590,.0994868,.0844038,.0716004,.0607452,.0515404,.0113807,.0104825,.0000000,.0000000,.0000000,.0000000
1222.98,.1919678,.1629132,.1382147,.1172602,.0994881,.0844049,.0716010,.0607457,.0515410,.0113808,.0104827,.0000000,.0000000,.0000000,.0000000
1223.98,.1919622,.1629141,.1382155,.1172609,.0994893,.0844059,.0716010,.0607457,.0515416,.0113810,.0104828,.0000000,.0000000,.0000000,.0000000
1224.98,.1919555,.1629148,.1382167,.1172619,.0994905,.0844069,.0716014,.0607460,.0515422,.0113811,.0104829,.0000000,.0000000,.0000000,.0000000
1225.98,.1919487,.1629153,.1382178,.1172629,.0994920,.0844082,.0716015,.0607461,.0515430,.0113813,.0104831,.0000000,.0000000,.0000000,.0000000
1226.98,.1919409,.1629164,.1382190,.1172639,.0994937,.0844097,.0716016,.0607462,.0515439,.0113814,.0104832,.0000000,.0000000,.0000000,.0000000
1227.98,.1919545,.1629142,.1382171,.1172623,.0994923,.0844085,.0715993,.0607443,.0515431,.0113813,.0104831,.0000000,.0000000,.0000000,.0000000
1228.98,.1919553,.1629131,.1382171,.1172623,.0994927,.0844088,.0715990,.0607440,.0515433,.0113813,.0104831,.0000000,.0000000,.0000000,.0000000
1229.98,.1919504,.1629151,.1382178,.1172629,.0994928,.0844089,.0715997,.0607446,.0515433,.0113813,.0104831,.0000000,.0000000,.0000000,.0000000
1230.98,.1919423,.1629157,.1382193,.1172642,.0994943,.0844102,.0716001,.0607450,.0515441,.0113815,.0104833,.0000000,.0000000,.0000000,.0000000
1231.98,.1919337,.1629169,.1382207,.1172653,.0994963,.0844118,.0716001,.0607449,.0515451,.0113817,.0104835,.0000000,.0000000,.0000000,.0000000
1232.98,.1919181,.1629182,.1382232,.1172674,.0994991,.0844142,.0716013,.0607460,.0515466,.0113820,.0104838,.0000000,.0000000,.0000000,.0000000
1233.98,.1919003,.1629202,.1382257,.1172696,.0995028,.0844173,.0716023,.0607468,.0515484,.0113825,.0104842,.0000000,.0000000,.0000000,.0000000
1234.98,.1918942,.1629196,.1382269,.1172706,.0995043,.0844187,.0716025,.0607470,.0515492,.0113826,.0104843,.0000000,.0000000,.0000000,.0000000
1235.98,.1918882,.1629211,.1382275,.1172711,.0995062,.0844202,.0716018,.0607464,.0515502,.0113828,.0104845,.0000000,.0000000,.0000000,.0000000
1236.98,.1918641,.1629227,.1382313,.1172743,.0995106,.0844240,.0716039,.0607482,.0515524,.0113833,.0104850,.0000000,.0000000,.0000000,.0000000
1237.98,.1918471,.1629252,.1382330,.1172757,.0995147,.0844274,.0716045,.0607487,.0515545,.0113838,.0104854,.0000000,.0000000,.0000000,.0000000
1238.98,.1918160,.1629277,.1382384,.1172803,.0995207,.0844325,.0716062,.0607501,.0515576,.0113845,.0104860,.0000000,.0000000,.0000000,.0000000
1239.98,.1917642,.1629337,.1382456,.1172864,.0995296,.0844401,.0716113,.0607544,.0515623,.0113855,.0104870,.0000000,.0000000,.0000000,.0000000
1240.98,.1917197,.1629349,.1382524,.1172922,.0995389,.0844479,.0716149,.0607575,.0515671,.0113866,.0104880,.0000000,.0000000,.0000000,.0000000
1241.98,.1916676,.1629404,.1382577,.1172967,.0995499,.0844573,.0716194,.0607613,.0515728,.0113878,.0104891,.0000000,.0000000,.0000000,.0000000
1242.98,.1915802,.1629464,.1382712,.1173082,.0995660,.0844710,.0716273,.0607680,.0515812,.0113897,.0104908,.0000000,.0000000,.0000000,.0000000
1243.98,.1914729,.1629547,.1382853,.1173201,.0995865,.0844884,.0716380,.0607771,.0515920,.0113921,.0104930,.0000000,.0000000,.0000000,.0000000
1244.98,.1913386,.1629640,.1383019,.1173342,.0996116,.0845096,.0716539,.0607906,.0516051,.0113950,.0104957,.0000000,.0000000,.0000000,.0000000
1245.98,.1911728,.1629762,.1383230,.1173521,.0996431,.0845363,.0716717,.0608057,.0516215,.0113986,.0104990,.0000000,.0000000,.0000000,.0000000
1246.98,.1917517,.1628700,.1382116,.1172576,.0995774,.0844806,.0716191,.0607611,.0515877,.0113911,.0104922,.0000000,.0000000,.0000000,.0000000
1247.98,.1918364,.1628789,.1381928,.1172417,.0995639,.0844691,.0716062,.0607501,.0515806,.0113896,.0104907,.0000000,.0000000,.0000000,.0000000
1248.98,.1916549,.1629049,.1382306,.1172737,.0995858,.0844877,.0716220,.0607635,.0515918,.0113920,.0104930,.0000000,.0000000,.0000000,.0000000
1249.98,.1918597,.1628311,.1381846,.1172347,.0995754,.0844789,.0716115,.0607546,.0515867,.0113909,.0104920,.0000000,.0000000,.0000000,.0000000
1250.98,.1919501,.1629114,.1381897,.1172390,.0995299,.0844404,.0715781,.0607263,.0515625,.0113856,.0104870,.0000000,.0000000,.0000000,.0000000
1251.98,.1918370,.1629161,.1382115,.1172575,.0995459,.0844539,.0715928,.0607387,.0515707,.0113874,.0104887,.0000000,.0000000,.0000000,.0000000
1252.98,.1917269,.1629216,.1382273,.1172709,.0995650,.0844701,.0716067,.0607505,.0515807,.0113896,.0104907,.0000000,.0000000,.0000000,.0000000
1253.98,.1915965,.1629306,.1382434,.1172846,.0995896,.0844910,.0716215,.0607631,.0515937,.0113925,.0104934,.0000000,.0000000,.0000000,.0000000
1254.98,.1914566,.1629305,.1382565,.1172957,.0996206,.0845173,.0716407,.0607794,.0516099,.0113960,.0104967,.0000000,.0000000,.0000000,.0000000
1255.98,.1918516,.1628820,.1381788,.1172298,.0995703,.0844746,.0716012,.0607459,.0515840,.0113903,.0104914,.0000000,.0000000,.0000000,.0000000
1256.98,.1919806,.1629148,.1381755,.1172270,.0995310,.0844413,.0715723,.0607214,.0515632,.0113857,.0104872,.0000000,.0000000,.0000000,.0000000
1257.98,.1920289,.1629198,.1382126,.1172584,.0994909,.0844073,.0715634,.0607138,.0515412,.0113809,.0104827,.0000000,.0000000,.0000000,.0000000
1258.98,.1919955,.1629141,.1382107,.1172568,.0994917,.0844079,.0715852,.0607323,.0515419,.0113810,.0104828,.0000000,.0000000,.0000000,.0000000
1259.98,.1919775,.1629147,.1382114,.1172574,.0994945,.0844103,.0715899,.0607363,.0515435,.0113814,.0104832,.0000000,.0000000,.0000000,.0000000
1260.98,.1919567,.1629149,.1382144,.1172600,.0994983,.0844135,.0715927,.0607387,.0515455,.0113818,.0104836,.0000000,.0000000,.0000000,.0000000
1261.98,.1919346,.1629149,.1382172,.1172624,.0995032,.0844177,.0715950,.0607406,.0515481,.0113824,.0104841,.0000000,.0000000,.0000000,.0000000
1262.98,.1918980,.1629193,.1382213,.1172658,.0995107,.0844241,.0715977,.0607429,.0515519,.0113832,.0104849,.0000000,.0000000,.0000000,.0000000
1263.98,.1918679,.1629216,.1382237,.1172678,.0995182,.0844304,.0716000,.0607449,.0515558,.0113841,.0104857,.0000000,.0000000,.0000000,.0000000
1264.98,.1918182,.1629238,.1382292,.1172725,.0995293,.0844398,.0716047,.0607488,.0515615,.0113853,.0104868,.0000000,.0000000,.0000000,.0000000
1265.98,.1917672,.1629257,.1382358,.1172781,.0995404,.0844493,.0716090,.0607524,.0515674,.0113866,.0104880,.0000000,.0000000,.0000000,.0000000
1266.98,.1917015,.1629318,.1382430,.1172842,.0995531,.0844600,.0716162,.0607586,.0515740,.0113881,.0104894,.0000000,.0000000,.0000000,.0000000
1267.98,.1916462,.1629300,.1382494,.1172897,.0995668,.0844716,.0716216,.0607632,.0515810,.0113897,.0104908,.0000000,.0000000,.0000000,.0000000
1268.98,.1915544,.1629342,.1382579,.1172969,.0995873,.0844890,.0716316,.0607717,.0515918,.0113920,.0104930,.0000000,.0000000,.0000000,.0000000
1269.98,.1914022,.1629466,.1382748,.1173112,.0996176,.0845147,.0716480,.0607856,.0516076,.0113955,.0104962,.0000000,.0000000,.0000000,.0000000
1270.98,.1911529,.1629645,.1383093,.1173405,.0996647,.0845547,.0716726,.0608064,.0516322,.0114010,.0105012,.0000000,.0000000,.0000000,.0000000
1271.98,.1908764,.1629747,.1383455,.1173712,.0997189,.0846006,.0717046,.0608335,.0516605,.0114072,.0105070,.0000000,.0000000,.0000000,.0000000
1272.98,.1905191,.1629907,.1383838,.1174037,.0997913,.0846620,.0717492,.0608714,.0516985,.0114156,.0105147,.0000000,.0000000,.0000000,.0000000
1273.98,.1898076,.1630362,.1384821,.1174871,.0999211,.0847722,.0718292,.0609392,.0517663,.0114306,.0105285,.0000000,.0000000,.0000000,.0000000
1274.98,.1887610,.1630964,.1386466,.1176267,.1000996,.0849236,.0719479,.0610400,.0518596,.0114512,.0105475,.0000000,.0000000,.0000000,.0000000
1275.98,.1875259,.1631423,.1388240,.1177772,.1003241,.0851141,.0720989,.0611680,.0519770,.0114771,.0105713,.0000000,.0000000,.0000000,.0000000
1276.98,.1854722,.1633407,.1391215,.1180295,.1006662,.0854043,.0723256,.0613604,.0521556,.0115165,.0106077,.0000000,.0000000,.0000000,.0000000
1277.98,.1830820,.1634461,.1394743,.1183289,.1010889,.0857628,.0726159,.0616067,.0523765,.0115653,.0106526,.0000000,.0000000,.0000000,.0000000
1278.98,.1785638,.1636994,.1402091,.1189522,.1018424,.0864021,.0731324,.0620448,.0527693,.0116520,.0107325,.0000000,.0000000,.0000000,.0000000
1279.98,.1731311,.1638484,.1410391,.1196563,.1028074,.0872207,.0738082,.0626182,.0532726,.0117632,.0108348,.0000000,.0000000,.0000000,.0000000
1280.98,.1659780,.1635724,.1422910,.1207184,.1041284,.0883414,.0747242,.0633953,.0539608,.0119151,.0109748,.0000000,.0000000,.0000000,.0000000
1281.98,.1569354,.1628113,.1438276,.1220220,.1059245,.0898651,.0759746,.0644560,.0548967,.0121218,.0111652,.0000000,.0000000,.0000000,.0000000
1282.98,.1509584,.1617965,.1448303,.1228725,.1072475,.0909874,.0768978,.0652393,.0555894,.0122747,.0113060,.0000000,.0000000,.0000000,.0000000
1283.98,.1443567,.1602910,.1459425,.1238160,.1088071,.0923105,.0779846,.0661613,.0564040,.0124546,.0114717,.0000000,.0000000,.0000000,.0000000
1284.98,.1369500,.1590543,.1470122,.1247233,.1105253,.0937681,.0791810,.0671762,.0573023,.0126530,.0116544,.0000000,.0000000,.0000000,.0000000
1285.98,.1310939,.1570272,.1477327,.1253342,.1122159,.0952022,.0803528,.0681703,.0581879,.0128485,.0118345,.0000000,.0000000,.0000000,.0000000
1286.98,.1247724,.1533694,.1486686,.1261276,.1143536,.0970156,.0818127,.0694087,.0593116,.0130966,.0120631,.0000000,.0000000,.0000000,.0000000
1287.98,.1140762,.1496614,.1498043,.1270898,.1175346,.0997140,.0840034,.0712671,.0609813,.0134653,.0124027,.0000000,.0000000,.0000000,.0000000
1288.98,.1073813,.1469940,.1503610,.1275608,.1196901,.1015423,.0854814,.0725209,.0621180,.0137163,.0126339,.0000000,.0000000,.0000000,.0000000
1289.98,.1040247,.1434067,.1501776,.1274030,.1215881,.1031524,.0867554,.0736015,.0631167,.0139369,.0128370,.0000000,.0000000,.0000000,.0000000
1290.98,.0954282,.1370749,.1498622,.1271288,.1256107,.1065644,.0894927,.0759234,.0652401,.0144057,.0132688,.0000000,.0000000,.0000000,.0000000
1291.98,.0838236,.1318442,.1497801,.1270482,.1300243,.1103078,.0924747,.0784528,.0675781,.0149220,.0137443,.0000000,.0000000,.0000000,.0000000
1292.98,.0691966,.1253547,.1506995,.1278132,.1350770,.1145930,.0958679,.0813307,.0702625,.0155147,.0142903,.0000000,.0000000,.0000000,.0000000
1293.98,.0619554,.1194432,.1478147,.1253297,.1399153,.1186957,.0990530,.0840317,.0728561,.0160874,.0148178,.0000000,.0000000,.0000000,.0000000
1294.98,.0453304,.1126641,.1445080,.1224505,.1476209,.1252298,.1041901,.0883881,.0769685,.0169955,.0156542,.0000000,.0000000,.0000000,.0000000
1295.98,.0379142,.1061108,.1388730,.1175719,.1540908,.1307152,.1082974,.0918697,.0804363,.0177612,.0163595,.0000000,.0000000,.0000000,.0000000
1296.98,.0312569,.0973778,.1297994,.1097236,.1626005,.1379280,.1137254,.0964702,.0850432,.0187784,.0172965,.0000000,.0000000,.0000000,.0000000
1297.98,.0255375,.0858680,.1152881,.0972185,.1742716,.1478185,.1211287,.1027435,.0913678,.0201750,.0185828,.0000000,.0000000,.0000000,.0000000
1298.98,.0205053,.0817990,.0925832,.0778010,.1879706,.1594268,.1294611,.1098003,.0987595,.0218071,.0200861,.0000000,.0000000,.0000000,.0000000
1299.98,.0161062,.0641199,.0757121,.0634529,.2023837,.1716279,.1377836,.1168409,.1067080,.0235622,.0217027,.0000000,.0000000,.0000000,.0000000
1300.98,.0171279,.0559283,.0565525,.0472703,.2145104,.1818846,.1434887,.1216495,.1134591,.0250529,.0230758,.0000000,.0000000,.0000000,.0000000
1301.98,.0129793,.0475155,.0391514,.0326502,.2268795,.1923146,.1497700,.1269452,.1206256,.0266353,.0245333,.0000000,.0000000,.0000000,.0000000
1302.98,.0096161,.0391535,.0251396,.0209280,.2389808,.2025033,.1526053,.1292820,.1276451,.0281853,.0259610,.0000000,.0000000,.0000000,.0000000
1303.98,.0100058,.0407401,.0149176,.0124032,.2467623,.2089490,.1500721,.1270337,.1327884,.0293210,.0270070,.0000000,.0000000,.0000000,.0000000
1304.98,.0071600,.0321528,.0114716,.0095338,.2546806,.2154742,.1479145,.1251115,.1379736,.0304659,.0280616,.0000000,.0000000,.0000000,.0000000
1305.98,.0075173,.0250459,.0088037,.0073140,.2652437,.2241301,.1386265,.1170676,.1448198,.0319776,.0294539,.0000000,.0000000,.0000000,.0000000
1306.98,.0052621,.0187763,.0065673,.0054546,.2712468,.2287647,.1361503,.1148991,.1494734,.0330051,.0304004,.0000000,.0000000,.0000000,.0000000
1307.98,.0054617,.0194884,.0048728,.0040464,.2795404,.2353292,.1250190,.1053409,.1551063,.0342489,.0315460,.0000000,.0000000,.0000000,.0000000
1308.98,.0038475,.0146290,.0036337,.0030170,.2910893,.2440706,.1124034,.0945395,.1634401,.0360890,.0332409,.0000000,.0000000,.0000000,.0000000
1309.98,.0039532,.0150308,.0026151,.0021710,.2963614,.2475194,.1050006,.0882272,.1678997,.0370737,.0341479,.0000000,.0000000,.0000000,.0000000
1310.98,.0027481,.0110911,.0027581,.0022897,.3094180,.2570358,.0884037,.0741329,.1770286,.0390894,.0360045,.0000000,.0000000,.0000000,.0000000
1311.98,.0018419,.0078699,.0019720,.0016370,.3172380,.2626311,.0799501,.0669775,.1824773,.0402925,.0371126,.0000000,.0000000,.0000000,.0000000
1312.98,.0019355,.0082698,.0014233,.0011814,.3294566,.2703562,.0622899,.0520859,.1916888,.0423264,.0389860,.0000000,.0000000,.0000000,.0000000
1313.98,.0012522,.0056553,.0014357,.0011918,.3302317,.2694690,.0628346,.0525413,.1933649,.0426965,.0393269,.0000000,.0000000,.0000000,.0000000
1314.98,.0012595,.0056884,.0014441,.0011987,.3299472,.2674451,.0632019,.0528485,.1944730,.0429412,.0395523,.0000000,.0000000,.0000000,.0000000
1315.98,.0013165,.0039731,.0010266,.0008521,.3424484,.2753885,.0466564,.0389509,.2031946,.0448669,.0413260,.0000000,.0000000,.0000000,.0000000
1316.98,.0013462,.0040628,.0010498,.0008714,.3475897,.2769066,.0394108,.0328796,.2077555,.0458739,.0422536,.0000000,.0000000,.0000000,.0000000
1317.98,.0008710,.0041557,.0007231,.0006002,.3527650,.2779056,.0329440,.0274681,.2124490,.0469102,.0432081,.0000000,.0000000,.0000000,.0000000
1318.98,.0008892,.0042425,.0007382,.0006127,.3571728,.2776617,.0272079,.0226737,.2168263,.0478767,.0440982,.0000000,.0000000,.0000000,.0000000
1319.98,.0009072,.0043282,.0007531,.0006251,.3612221,.2764026,.0222421,.0185273,.2211735,.0488365,.0449823,.0000000,.0000000,.0000000,.0000000
1320.98,.0005735,.0028908,.0005088,.0004223,.3627236,.2723773,.0225416,.0187768,.2241177,.0494866,.0455811,.0000000,.0000000,.0000000,.0000000
1321.98,.0005784,.0029158,.0005132,.0004260,.3658556,.2747292,.0180560,.0150348,.2260176,.0499060,.0459674,.0000000,.0000000,.0000000,.0000000
1322.98,.0005864,.0019218,.0003433,.0002849,.3673078,.2697173,.0183057,.0152427,.2291065,.0505880,.0465956,.0000000,.0000000,.0000000,.0000000
1323.98,.0003682,.0019630,.0003507,.0002910,.3713100,.2655077,.0147243,.0122568,.2339783,.0516637,.0475864,.0000000,.0000000,.0000000,.0000000
1324.98,.0003762,.0020054,.0003582,.0002973,.3751709,.2599526,.0117515,.0097797,.2389497,.0527613,.0485973,.0000000,.0000000,.0000000,.0000000
1325.98,.0003780,.0020154,.0003600,.0002988,.3770423,.2612493,.0091567,.0076188,.2400539,.0530050,.0488218,.0000000,.0000000,.0000000,.0000000
1326.98,.0006255,.0020500,.0002391,.0001984,.3790364,.2530354,.0093140,.0077496,.2441763,.0539152,.0496602,.0000000,.0000000,.0000000,.0000000
1327.98,.0003862,.0020588,.0002401,.0001993,.3806755,.2541297,.0072003,.0059900,.2451374,.0541273,.0498555,.0000000,.0000000,.0000000,.0000000
1328.98,.0002383,.0020984,.0002447,.0002031,.3831421,.2448056,.0073385,.0061050,.2498448,.0551667,.0508129,.0000000,.0000000,.0000000,.0000000
1329.98,.0002385,.0013468,.0002449,.0002033,.3834583,.2450077,.0073446,.0061100,.2500005,.0552010,.0508444,.0000000,.0000000,.0000000,.0000000
1330.98,.0001427,.0013515,.0001587,.0001317,.3848051,.2458682,.0056337,.0046861,.2508265,.0553833,.0510124,.0000000,.0000000,.0000000,.0000000
1331.98,.0001458,.0008734,.0001621,.0001346,.3878648,.2354076,.0057556,.0047875,.2561958,.0565687,.0521042,.0000000,.0000000,.0000000,.0000000
1332.98,.0001462,.0008757,.0001626,.0001349,.3888835,.2360258,.0043811,.0036438,.2568122,.0567047,.0522295,.0000000,.0000000,.0000000,.0000000
1333.98,.0001495,.0008959,.0001663,.0001380,.3921501,.2241658,.0044825,.0037281,.2626945,.0580035,.0534257,.0000000,.0000000,.0000000,.0000000
1334.98,.0001496,.0008960,.0001062,.0000881,.3921933,.2241904,.0044830,.0037285,.2627234,.0580098,.0534316,.0000000,.0000000,.0000000,.0000000
1335.98,.0000877,.0005591,.0001062,.0000882,.3923842,.2242995,.0044851,.0037303,.2627900,.0580244,.0534450,.0000000,.0000000,.0000000,.0000000
1336.98,.0000901,.0005744,.0001091,.0000906,.3967954,.2116162,.0034747,.0028897,.2698822,.0595903,.0548873,.0000000,.0000000,.0000000,.0000000
1337.98,.0000901,.0005744,.0001091,.0000906,.3968332,.2116364,.0034750,.0028900,.2698413,.0595811,.0548788,.0000000,.0000000,.0000000,.0000000
1338.98,.0000903,.0005754,.0000690,.0000573,.3975360,.2120112,.0026082,.0021690,.2702505,.0596713,.0549619,.0000000,.0000000,.0000000,.0000000
1339.98,.0000927,.0005910,.0000708,.0000588,.4013609,.1976490,.0026786,.0022275,.2775438,.0612817,.0564452,.0000000,.0000000,.0000000,.0000000
1340.98,.0000928,.0005910,.0000709,.0000588,.4014025,.1976695,.0026789,.0022277,.2775000,.0612719,.0564361,.0000000,.0000000,.0000000,.0000000
1341.98,.0000535,.0003634,.0000709,.0000588,.4015097,.1977223,.0026796,.0022283,.2775741,.0612882,.0564512,.0000000,.0000000,.0000000,.0000000
1342.98,.0000551,.0003744,.0000730,.0000606,.4060241,.1825934,.0020549,.0017088,.2858194,.0631085,.0581278,.0000000,.0000000,.0000000,.0000000
1343.98,.0000551,.0003744,.0000730,.0000606,.4060241,.1825934,.0020549,.0017088,.2858194,.0631085,.0581278,.0000000,.0000000,.0000000,.0000000
1344.98,.0000312,.0003744,.0000455,.0000378,.4060542,.1826070,.0020551,.0017089,.2858406,.0631132,.0581321,.0000000,.0000000,.0000000,.0000000
1345.98,.0000312,.0002268,.0000455,.0000378,.4061142,.1826339,.0020554,.0017092,.2858829,.0631225,.0581407,.0000000,.0000000,.0000000,.0000000
