 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
3488,1.4707944,3.6157854,3.2446318,.1619304,-.0095394,-.3416285,3.8287011,1.1196707,.3524768,2.6318947,3.4400000
3489,1.5617442,3.8411473,3.2413801,.1542898,.0900004,-.3532767,3.8287011,1.1269191,.3519612,2.5980673,3.4400000
3490,1.5695415,3.8549963,3.6105269,.1390979,-.0387754,-.3587724,3.8287011,1.1337760,.3514749,2.9243729,3.4400000
3491,1.2246588,3.0169436,3.0783292,.0764644,-.1003835,-.3630668,3.8287011,1.1421806,.3508806,2.5027309,3.4400000
3492,1.0144806,2.5065077,2.2871141,.0674974,.0219287,-.3684726,3.8287011,1.1541032,.3500411,1.8448571,3.4400000
3493,1.3599746,3.3552590,2.9105365,.1161222,.0642651,-.3734296,3.8287011,1.1676386,.3490928,2.3304195,3.4400000
3494,1.5889942,3.9072466,3.1665888,.1787691,.1229344,-.3798059,3.8287011,1.1723976,.3487606,2.4957618,3.4400000
3495,1.7344642,4.2462681,3.4497808,.2773674,.0486943,-.3810762,3.8287011,1.1760720,.3485045,2.7186800,3.4400000
3496,1.7114614,4.1684323,3.4822641,.3809555,-.0981524,-.3832903,3.8287011,1.1830277,.3480208,2.7609904,3.4400000
3497,1.8044802,4.3910972,3.4887826,.3999669,-.0282649,-.3854500,3.8287011,1.1906007,.3474958,2.8130278,3.4400000
3498,1.7777215,4.3283177,3.6287141,.4052480,-.1171230,-.3875536,3.8287011,1.1988084,.3469284,2.9114535,3.4400000
3499,1.7145016,4.1822817,3.0016703,.3356596,.1492168,-.3896045,3.8287011,1.2077480,.3463127,2.4590386,3.4400000
3500,1.7208724,4.2124491,3.5287827,.1967410,.0832644,-.3916020,3.8287011,1.2174390,.3456476,2.9237044,3.4400000
3501,1.5984517,3.9163195,3.3400605,.2028613,.0333674,-.3935497,3.8287011,1.2279963,.3449259,2.6973200,3.4400000
3502,1.3849865,3.4044634,2.9856650,.1748422,-.0035698,-.3954522,3.8287011,1.2394493,.3441465,2.4251675,3.4400000
3503,1.4716259,3.6173032,3.0927184,.1864581,.0279610,-.3973158,3.8287011,1.2519362,.3433006,2.4755903,3.4400000
3504,1.6232323,3.9838384,3.2990076,.2026208,.0771483,-.3991456,3.8287011,1.2654927,.3423871,2.6550587,3.4400000
3505,1.3549146,3.3257005,3.1117131,.1571067,-.0689249,-.4009479,3.8287011,1.2802514,.3413980,2.5484462,3.4400000
3506,1.1922359,2.9255322,3.0491059,.1269371,-.1757502,-.4027278,3.8287011,1.2963655,.3403246,2.4538560,3.4400000
3507,1.6083153,3.9470542,3.4915756,.1461009,.0399429,-.4044922,3.8287011,1.3138884,.3391649,2.7883532,3.4400000
3508,1.5727731,3.8541907,3.4779796,.1938895,-.0404739,-.4062426,3.8287011,1.3330322,.3379070,2.7795541,3.4400000
3509,1.7167923,4.1938821,3.3199761,.2458922,.1129019,-.4079883,3.8287011,1.3538691,.3365485,2.7127427,3.4400000
3510,1.4647988,3.5803732,2.8086700,.2498120,.0673856,-.4097205,3.8287011,1.3766407,.3350762,2.2763992,3.4400000
3511,1.1129365,2.7447905,2.7289596,.0738533,-.0671434,-.4114382,3.8287011,1.4014066,.3334895,2.2506818,3.4400000
3512,1.2958567,3.1861122,2.8274841,.1359517,.0106127,-.4131190,3.8287011,1.4284165,.3317761,2.2518769,3.4400000
3513,1.3768740,3.3884947,2.7970546,.1627743,.0778294,-.4147562,3.8287011,1.4577247,.3299367,2.2026395,3.4400000
3514,1.4200340,3.4813587,3.1262587,.2160472,-.0703627,-.4163058,3.8287011,1.4895317,.3279635,2.4856279,3.4400000
3515,1.6310915,3.9895016,3.1992114,.2563315,.0676443,-.4177470,3.8287011,1.5238197,.3258625,2.5464485,3.4400000
3516,1.4393604,3.5136295,2.8538053,.2803177,-.0085590,-.4186455,3.8287011,1.5489198,.3243416,2.3455159,3.4400000
3517,1.4667830,3.5972907,3.3121663,.1570969,-.0402279,-.4210260,3.8287011,1.5492807,.3243198,2.7167280,3.4400000
3518,1.2658838,3.1131960,2.7744796,.1492307,-.0107686,-.4120466,3.8287011,1.6106290,.3206619,2.2139891,3.4400000
3519,1.3159188,3.2408419,2.7496707,.1531012,.0465089,-.4172274,3.8287011,1.6302899,.3195070,2.1991345,3.4400000
3520,1.2738176,3.1209208,2.8015147,.2015272,-.0697868,-.4199030,3.8287011,1.6308202,.3194760,2.2507233,3.4400000
3521,1.5856207,3.8849935,3.2508789,.1907647,.0687055,-.4199030,3.8287011,1.6308202,.3194760,2.6038131,3.4400000
3522,1.3860743,3.3957211,3.1447189,.2116070,-.1082165,-.4254530,3.8287011,1.6467301,.3185477,2.5130655,3.4400000
3523,1.6468352,4.0300499,3.0752931,.2311991,.1595782,-.4254896,3.8287011,1.6467322,.3185476,2.5006791,3.4400000
3524,1.3752899,3.3662490,2.9461613,.2121167,-.0392438,-.4193348,3.8287011,1.6712143,.3171296,2.3857575,3.4400000
3525,1.1977813,2.9341985,2.8412773,.1722119,-.1331914,-.4193348,3.8287011,1.6712143,.3171296,2.2912322,3.4400000
3526,.6580626,1.6228282,2.4255520,.0795398,-.4046904,-.4126823,3.8287011,1.7463683,.3128546,2.0043186,3.4400000
3527,.1974737,.4886740,1.2534926,.0352327,-.3437696,-.4056862,3.8287011,1.7776751,.3111076,1.0369362,3.4400000
3528,1.2130249,2.9878047,2.5491930,.0827036,.0954912,-.4088998,3.8398637,1.7786546,.3113403,2.0350717,3.4299998
3529,1.1090783,2.7271574,2.3932243,.1054394,.0314131,-.4157944,3.8510914,1.8293511,.3088467,1.9326388,3.4199998
3530,.4651850,1.1495608,1.6323317,.0424741,-.2365188,-.4110389,3.8623849,1.8501014,.3080149,1.3274681,3.4099998
3531,.8073745,1.9999524,1.7808339,.0565826,.0323263,-.4069687,3.8737448,1.8873676,.3063134,1.4231321,3.3999998
3532,1.0887661,2.7021295,1.1616689,.0357615,.5851078,-.4066041,3.8851718,1.9262094,.3045595,.9463190,3.3899998
3533,.8161162,2.0243101,1.5843610,.0441274,.1332101,-.4090487,3.8966664,1.9469961,.3037732,1.2551395,3.3799998
3534,.8696545,2.1491348,2.0637623,.0597094,-.0243921,-.4049108,3.9082292,1.9877150,.3019729,1.6501484,3.3699998
3535,1.0228198,2.5215565,2.3008088,.0931740,-.0035490,-.4049108,3.9198609,1.9877150,.3022753,1.8062824,3.3599998
3536,1.2229364,3.0057143,2.5364245,.1588446,.0318079,-.4202151,3.9315619,1.9457604,.3047382,1.9961119,3.3499998
3537,1.1956983,2.9282534,2.7899355,.1902907,-.1331484,-.4202151,3.9433331,1.9457604,.3050397,2.2326902,3.3399998
3538,1.6073861,3.9391791,2.7523104,.2097251,.2746169,-.4263355,3.9551749,1.9177618,.3067974,2.1945538,3.3299998
3539,1.3630034,3.3360773,2.9579176,.2250128,-.0699849,-.4340422,3.9670881,1.8807747,.3090409,2.3476844,3.3199998
3540,1.3282876,3.2423159,2.6792385,.2374610,-.0055474,-.4340422,3.9790733,1.8807747,.3093406,2.2411480,3.3099998
3541,1.2773201,3.1348129,2.7209490,.1428818,.0267181,-.4340422,3.9911311,1.8807747,.3096409,2.2214919,3.2999998
3542,.7535769,1.8604636,1.7512872,.0917839,-.0461838,-.4152157,4.0032622,1.9692563,.3053500,1.4489575,3.2899998
3543,.4836208,1.1992378,1.2712009,.0470470,-.0751830,-.4152157,4.0154672,1.9692563,.3056563,1.0172553,3.2799998
3544,.6368671,1.5777205,1.5151649,.0506814,-.0249447,-.4096777,4.0277469,2.0598753,.3014087,1.2093418,3.2699998
3545,-.1196399,-.2973941,.6897538,.0227028,-.4202824,-.3752460,4.0401020,1.4848807,.3331216,.5916234,3.2599998
3546,.9678812,2.3900329,2.0082657,.0872668,.0668404,-.4259747,4.0525331,1.4656822,.3345564,1.5671500,3.2499998
3547,1.0294076,2.5336181,2.3955074,.1219813,-.0660474,-.4839303,4.0650409,1.5019612,.3326480,1.8930766,3.2399998
3548,1.2086860,2.9671711,2.4885609,.1079466,.0875196,-.5118786,4.0776262,1.4971328,.3332136,2.0314861,3.2299998
3549,1.0640563,2.6180202,2.3750156,.0992384,-.0000913,-.5097515,4.0902896,1.5423371,.3308144,1.9011374,3.2199998
3550,.8145568,2.0059211,1.9068342,.1137130,-.0730801,-.4951186,4.1030319,1.6282124,.3261349,1.5240689,3.2099998
3551,.9766958,2.4058166,1.7929799,.1237144,.1251535,-.4792630,4.1158539,1.7228985,.3211303,1.4405440,3.1999998
3552,.9744541,2.3950831,2.1486725,.1432391,-.0425603,-.4712727,4.1287563,1.7596174,.3194223,1.6823042,3.1899998
3553,1.1977351,2.9444017,2.3241360,.1391978,.1133874,-.4712727,4.1417398,1.7596174,.3197218,1.9182608,3.1799998
3554,.6649461,1.6394482,1.8269936,.0583267,-.1327729,-.4630105,4.1548052,1.7972200,.3180001,1.4988696,3.1699998
3555,.9505678,2.3551402,1.7564978,.0867314,.1546347,-.4468131,4.1679533,1.9113089,.3123297,1.3797133,3.1599998
3556,.7654528,1.8925141,1.9038139,.0993482,-.1038902,-.4388084,4.1811849,1.9492447,.3107061,1.5037923,3.1499998
3557,1.0612760,2.6111654,2.1122178,.1481176,.0549096,-.4432375,4.1945008,1.9517470,.3108934,1.6650924,3.1399998
3558,.9284689,2.2837463,2.1877816,.1427914,-.1033146,-.4451341,4.2079018,1.9695866,.3103095,1.7750190,3.1299998
3559,1.0606588,2.6101884,2.0845430,.1310547,.0829859,-.4451341,4.2213886,1.9695866,.3106259,1.6854472,3.1199998
3560,.8384401,2.0642141,1.9556297,.0872330,-.0416335,-.4378366,4.2349622,2.0047119,.3091925,1.6262259,3.1099998
3561,.0797320,.1983295,.3404282,.0180920,-.0752255,-.4296681,4.2486234,2.0458720,.3074883,.2953329,3.0999998
3562,.8404631,2.0798990,1.6392758,.0612214,.1165404,-.4204486,4.2623730,2.1337771,.3035807,1.2590049,3.0899998
3563,.8873226,2.1874791,2.0647805,.1006638,-.0507401,-.4204486,4.2762119,2.1337771,.3039088,1.6267613,3.0799998
3564,1.2022765,2.9553193,2.2250588,.1232939,.1740611,-.4320087,4.2901409,2.1035351,.3056767,1.7786881,3.0699998
3565,.6455140,1.5863235,1.8984385,.1110061,-.2369981,-.4378959,4.3041610,2.0047169,.3107977,1.5697663,3.0599998
3566,.9482730,2.3306711,2.0805967,.1025579,-.0002151,-.4378959,4.3182730,2.0047169,.3111207,1.6636105,3.0499998
3567,1.0409392,2.5538626,1.9192875,.1227710,.1364640,-.4378959,4.3324778,2.0047169,.3114445,1.5499600,3.0399998
3568,.6263220,1.5350229,1.7082063,.0649161,-.1325645,-.4315867,4.3467764,2.0353364,.3102731,1.4275469,3.0299998
3569,.3510589,.8648155,1.6958226,.0775878,-.4131638,-.4232599,4.3611697,2.0777769,.3085528,1.2973968,3.0199998
3570,.9301178,2.2909628,1.6957626,.1259908,.1154840,-.4205105,4.3756587,2.1337827,.3062253,1.3444731,3.0099998
3571,.8449819,2.0751629,2.0681161,.1184195,-.1146858,-.4220043,4.3902442,2.1531918,.3056498,1.6918490,2.9999998
3572,.8963938,2.2066776,1.8979375,.0795067,.0462478,-.4220043,4.4049273,2.1531918,.3059855,1.5398019,2.9899998
3573,.7665469,1.8940813,1.7350166,.0760632,-.0118797,-.4213170,4.4197089,2.1856468,.3048167,1.3769761,2.9799998
3574,.8188665,2.0177491,1.8398812,.0996327,-.0271074,-.4213170,4.4345901,2.1856468,.3051556,1.4655769,2.9699998
3575,.2450702,.6058107,.6077390,.0329643,-.0336409,-.4724440,4.4495718,1.9003041,.3192231,.5391481,2.9599998
3576,.6661433,1.6469413,.9582246,.0300129,.2486410,-.4542648,4.4646551,1.9911225,.3150509,.7678760,2.9499998
3577,.4571089,1.1305780,1.0597936,.0291706,-.0000223,-.4287297,4.4798410,2.1189535,.3092711,.8581002,2.9399998
3578,.5954011,1.4738832,1.3531932,.0486142,-.0000188,-.4184567,4.4951306,2.2015793,.3057892,1.0589075,2.9299998
3579,.7127066,1.7596715,1.5962136,.0662864,-.0001021,-.4184567,4.5105249,2.2015793,.3061327,1.2749319,2.9199998
3580,.7600871,1.8803272,1.5003747,.0673135,.0863114,-.4185256,4.5260250,2.2015862,.3064767,1.1978747,2.9099998
3581,.5472846,1.3559968,1.3175860,.0693572,-.0538023,-.4081938,4.5416319,2.2998930,.3024129,1.0468128,2.8999998
3582,.6002635,1.4814774,1.3544337,.0741557,-.0214469,-.4134503,4.5573469,2.3046109,.3025557,1.1082995,2.8899998
3583,-.0758846,-.1888629,.4019272,.0182662,-.2557626,-.4224274,4.5731710,2.2489242,.3053803,.3418040,2.8799998
3584,-.1405219,-.3514268,.9259814,.0321398,-.5455750,-.4205533,4.5891054,2.2921971,.3038077,.7221054,2.8699998
3585,-.2157610,-.5392567,1.0688950,.0437010,-.6900571,-.4205533,4.6051513,2.2921971,.3041607,.8454159,2.8599998
3586,.2529153,.6265875,.4857882,.0160450,.0412732,-.5010390,4.6213097,1.7260846,.3316736,.3950643,2.8499998
3587,.3067069,.7602097,.7033697,.0235178,-.0002204,-.5077644,4.6375819,1.7454854,.3309813,.5514787,2.8399998
3588,.1855355,.4603786,.4161697,.0179365,-.0002161,-.5165269,4.6539691,1.7129158,.3329951,.3375683,2.8299998
3589,.3516802,.8678688,.8682589,.0268235,-.0261568,-.1886657,4.6704726,1.4046579,.3502245,.7595213,2.8199998
3590,-.2088910,-.5208541,.4525038,.0539657,-.4446710,-.1992346,4.6870935,1.2615818,.3589423,.3797948,2.8099998
3591,-.1658394,-.4155240,.6060912,.0536366,-.4628367,-.1939416,4.7038331,1.2410598,.3604535,.4850795,2.7999998
3592,-.1808603,-.4527788,.5293016,.0491810,-.4421169,-.1944389,4.7038328,1.2378705,.3606469,.4177638,2.8000000
3593,-.0874273,-.2601258,.6149906,.0617117,-.3939782,-.1956689,4.7038328,1.2366519,.3607209,.4948943,2.8000000
3594,-.3828301,-.9559597,.3867902,.0262987,-.5642694,-.1922811,4.7038328,1.2366510,.3607210,.3110789,2.8000000
3595,-.0834540,-.2106199,1.0054056,.0727942,-.5614183,-.1974839,4.7038328,1.2364603,.3607326,.7817255,2.8000000
3596,.1426166,.3510330,1.1451839,.0971976,-.4165843,-.2098724,4.7038328,1.2376959,.3606575,.9214294,2.8000000
3597,-.3325260,-.8296938,.4377697,.0325846,-.5409106,-.2110484,4.7038328,1.2372496,.3606846,.3610975,2.8000000
3598,-.1599961,-.4368660,.4768719,.0365243,-.3858779,-.2405798,4.7038328,1.2369568,.3607024,.3743806,2.8000000
3599,.0331553,.0283423,.4610885,.0358702,-.1852920,-.2143178,4.7038328,1.2384097,.3606142,.3698681,2.8000000
3600,-.0204706,-.0700900,.2918982,.0230928,-.1603122,-.2435737,4.7038328,1.2383323,.3606189,.2299087,2.8000000
3601,.3172400,.7964379,.5969031,.0429033,.0364395,-.2191317,4.7038328,1.2400782,.3605130,.4729327,2.8000000
3602,.2101980,.5212866,.5329329,.0319749,-.0364395,-.2166535,4.7038328,1.2400764,.3605131,.4190442,2.8000000
3603,.4677157,1.1587037,.9809086,.0665535,.0056017,-.2269613,4.7038328,1.2421674,.3603863,.7726096,2.8000000
3604,-.0608138,-.1853800,.3367221,.0398891,-.2249329,-.2548472,4.7038328,1.2421096,.3603898,.2767877,2.8000000
3605,-.2501980,-.6476944,.2910030,.0249519,-.3841957,-.2309654,4.7038328,1.2421227,.3603890,.2380262,2.8000000
3606,-.5957162,-1.4825893,.1979064,.0152956,-.6905551,-.1839437,4.7038328,1.2444416,.3602485,.1662257,2.8000000
3607,-.2185361,-.5701260,.3335526,.0710978,-.4224627,-.2163184,4.7038328,1.2444354,.3602489,.2652419,2.8000000
3608,-.5358486,-1.4322895,.1359890,.0326855,-.6226046,-.0801656,4.7038328,1.2284483,.3612198,.1409385,2.8000000
3609,-.1853689,-.5780945,.1344466,.0833700,-.3171344,-.0837822,4.7038328,1.2283585,.3612252,.1082160,2.8000000
3610,-.1027878,-.3383241,.3324954,.1525938,-.3801878,-.0823399,4.7038328,1.2282820,.3612299,.2602847,2.8000000
3611,.0157571,-.0083484,.5268720,.2421096,-.4345728,-.0723090,4.7038328,1.2282219,.3612335,.4157409,2.8000000
3612,.5534742,1.3727112,.8093067,.2444006,-.0191109,-.0719883,4.7038328,1.2281745,.3612364,.6526668,2.8000000
3613,.0569545,.1613794,.0827044,.0558967,-.0296248,-.0910719,4.7038328,1.2281590,.3612374,.0664276,2.8000000
3614,.0753473,.2136096,.0554420,.0602864,-.0044953,-.0881119,4.7038328,1.2331736,.3609323,.0428760,2.8000000
3615,.1327199,.3762609,.2017093,.1166608,-.0550905,-.0880581,4.7038328,1.2331593,.3609331,.1567912,2.8000000
3616,-.0766164,-.2172075,.1476422,.0876795,-.2163743,-.0869428,4.7038328,1.2331398,.3609343,.1169740,2.8000000
3617,-.1412854,-.4005441,.1266127,.0753601,-.2613060,-.0860846,4.7038328,1.2331294,.3609350,.0992428,2.8000000
3618,-.0995741,-.2822925,.2447245,.0922525,-.2759742,-.0860412,4.7038328,1.2331256,.3609352,.1914628,2.8000000
3619,-.0213837,-.0606227,.3231738,.1192287,-.2518488,-.0852148,4.7038328,1.2331155,.3609358,.2504363,2.8000000
3620,-.0800652,-.2906738,.3365768,.0819763,-.2871787,-.0852878,4.7038328,1.2331140,.3609359,.2722843,2.8000000
3621,-.2475441,-.6915812,.1092530,-.0059718,-.2847887,-.0699021,4.7038328,1.2331007,.3609367,.0910029,2.8000000
3622,.1092102,.2690496,.5210899,.1978067,-.2984073,-.0811178,4.7038328,1.2330778,.3609381,.4170814,2.8000000
3623,-.1575734,-.4005884,.3280067,.1662467,-.4609654,-.0737919,4.7038328,1.2330360,.3609406,.2527138,2.8000000
3624,.1826113,.4539994,.4440284,.2602374,-.2627294,-.0613466,4.7038328,1.2330236,.3609414,.3442843,2.8000000
3625,.2372482,.5904933,.5430321,.2690425,-.2500716,-.0594411,4.7038328,1.2330097,.3609422,.4391780,2.8000000
3626,-.5767195,-1.4317716,.2589949,.1159768,-.7971767,-.0485369,4.7038328,1.2329638,.3609450,.2102916,2.8000000
3627,.1857654,.4581459,.8195586,.3641721,-.5098188,-.0472558,4.7038328,1.2329634,.3609450,.6360829,2.8000000
3628,-.2532536,-.6322413,.3230298,.1930469,-.5760489,-.0470569,4.7038328,1.2329597,.3609453,.2740422,2.8000000
3629,-.4368292,-1.1676438,.0831351,.0789931,-.5460019,-.0501909,4.7038328,1.2279132,.3612523,.0673972,2.8000000
3630,-.2522494,-.6787667,.2111749,.1331040,-.4624342,-.0501141,4.7038328,1.2159635,.3619816,.1689725,2.8000000
3631,-.5854759,-1.5515791,.0743872,.0600946,-.6739434,-.0555216,4.7038328,1.2018551,.3628463,.0591506,2.8000000
3632,-.3940865,-1.1172351,.0543854,.0572817,-.4694602,-.0682648,4.7038328,1.1487081,.3661413,.0377296,2.8000000
3633,-.1194099,-.3385270,.2311209,.1554606,-.3521281,-.0617880,4.7038328,1.1018981,.3690934,.1830173,2.8000000
3634,-.1051045,-.3308688,.2774272,.1667511,-.3741932,-.0532528,4.7038328,1.0944017,.3695706,.2223239,2.8000000
3635,-.3374282,-.9704648,.1456623,.0815218,-.4741167,-.0480329,4.7038328,1.0928294,.3696709,.1203468,2.8000000
3636,-.3772674,-1.0343524,.1945729,.0952215,-.5497183,-.0441027,4.7038328,1.0924319,.3696962,.1464901,2.8000000
3637,-.2875223,-.7542601,.2234419,.1270854,-.5051422,-.0434245,4.7038328,1.0922676,.3697067,.1755182,2.8000000
3638,-.0932754,-.2938091,.2775418,.1704381,-.3662823,-.0429330,4.7038328,1.0922366,.3697087,.2191906,2.8000000
3639,-.2131686,-.6163039,.1708380,.1288399,-.4054423,-.0425117,4.7038328,1.0922135,.3697102,.1382057,2.8000000
3640,-.4072847,-1.1557112,.1159333,.0606597,-.5126642,-.0421510,4.7038328,1.0921962,.3697113,.0957038,2.8000000
3641,-.4066043,-1.1527232,.0732374,.0495608,-.4813309,-.0418421,4.7038328,1.0921831,.3697121,.0577286,2.8000000
3642,-.3600676,-1.0207917,.0441496,.0581203,-.4337609,-.0415779,4.7038328,1.0921732,.3697127,.0349281,2.8000000
3643,-.1574696,-.4464264,.1568133,.1343911,-.3471740,-.0417136,4.7038328,1.0921655,.3697132,.1215554,2.8000000
3644,-.0905588,-.2567341,.1954837,.1600070,-.3195195,-.0414675,4.7038328,1.0921596,.3697136,.1526261,2.8000000
3645,-.0365062,-.1034951,.2288991,.1933967,-.3106433,-.0412571,4.7038328,1.0921549,.3697139,.1787527,2.8000000
3646,-.1261920,-.3577544,.1794488,.1635377,-.3530274,-.0410772,4.7038328,1.0921513,.3697141,.1467441,2.8000000
3647,.0918099,.1345529,.2249941,.1223558,-.1154417,-.0409235,4.7038328,1.0921484,.3697143,.1751525,2.8000000
3648,-.1607825,-.4558183,.1784902,.1236281,-.3473701,-.0407920,4.7038328,1.0921461,.3697145,.1450532,2.8000000
3649,-.3344069,-.9480436,.0372613,.0642052,-.4117555,-.0406796,4.7038328,1.0921443,.3697146,.0292104,2.8000000
3650,-.1999364,-.5668197,.0414613,.0758490,-.2904102,-.0405835,4.7038328,1.0921428,.3697147,.0323318,2.8000000
3661,-.0990421,-.2807844,.0473791,.0794514,-.1952057,-.0407442,4.7038328,1.0921427,.3697147,.0368915,2.8000000
3662,-.0953086,-.2701997,.0454901,.0801882,-.1915427,-.0407442,4.7038328,1.0921427,.3697147,.0355078,2.8000000
3663,-.1846978,-.5236184,.0636795,.0782771,-.2854368,-.0407442,4.7038328,1.0921427,.3697147,.0458017,2.8000000
3664,.0569191,.1013789,.2898608,.1134842,-.1667171,-.0407496,4.7038328,1.0921428,.3697147,.2325608,2.8000000
3665,.0738025,.1973907,.0707112,.0246557,.0232186,-.0407716,4.7038328,1.0921430,.3697146,.0575910,2.8000000
3666,.0120225,.0160078,.0968221,.0517283,-.0731304,-.0407838,4.7038328,1.0921432,.3697146,.0766417,2.8000000
3667,-.1724994,-.5176104,.3095253,.1124043,-.4120446,-.0407838,4.7038328,1.0921432,.3697146,.2413293,2.8000000
3668,.4045951,.9858726,.4337920,.1883895,.0405685,-.0407838,4.7038328,1.0921432,.3697146,.3479616,2.8000000
3669,-.2632005,-.7543401,.1362202,.0822654,-.3913566,-.0407820,4.7038328,1.0921432,.3697146,.1098527,2.8000000
3670,-.4160061,-1.1793774,.0588197,.0470894,-.4833392,-.0407820,4.7038328,1.0921432,.3697146,.0469236,2.8000000
3671,.0651466,.1040775,.2348391,.0884395,-.1159088,-.0407820,4.7038328,1.0921432,.3697146,.1819962,2.8000000
3672,-.0067447,-.0159424,.1193863,.0527099,-.1084640,-.0405714,4.7038328,1.0921424,.3697147,.0876301,2.8000000
3673,-.0313848,-.1287408,.2880140,.1011609,-.2468150,-.0406423,4.7038328,1.0921416,.3697147,.2348479,2.8000000
3674,-.3443022,-.9760966,.1712754,.0963664,-.4993254,-.0405748,4.7038328,1.0921408,.3697148,.1391786,2.8000000
3675,-.1079535,-.3450775,.3174401,.1171112,-.3544349,-.0405128,4.7038328,1.0921402,.3697148,.2477342,2.8000000
3676,-.0926367,-.2319167,.1933335,.0744749,-.2444985,-.0403632,4.7038328,1.0921399,.3697148,.1429935,2.8000000
3677,-.0407908,-.1022579,.2004679,.0904896,-.2129464,-.0403162,4.7038328,1.0921391,.3697149,.1647133,2.8000000
3678,-.0486987,-.1239419,.6221809,.2249228,-.5251873,-.0402951,4.7038328,1.0921388,.3697149,.4977236,2.8000000
3679,-.3728069,-1.0147196,.0470457,.0084563,-.3990489,-.0403383,4.7038328,1.0921384,.3697149,.0418921,2.8000000
3680,-.4820275,-1.3542424,.0470016,.0307289,-.5269554,-.0403038,4.7038328,1.0921381,.3697150,.0366357,2.8000000
3681,.2888827,.7179503,.4799375,.2454357,-.1499818,-.0402123,4.7038328,1.0921378,.3697150,.3622552,2.8000000
3682,.1217799,.3001583,.7102264,.3138325,-.4780873,-.0402011,4.7038328,1.0921376,.3697150,.5777590,2.8000000
3683,-.1500982,-.3912127,.1958390,.0778641,-.3074423,-.0402547,4.7038328,1.0921376,.3697150,.1603156,2.8000000
3684,.2802761,.7067611,.3610806,.1323175,-.0000000,-.0402622,4.7038328,1.0921377,.3697150,.2821243,2.8000000
3685,.4064803,1.0178802,.5380486,.1908830,-.0000000,-.0402190,4.7038328,1.0921378,.3697150,.4265569,2.8000000
3686,.4621491,1.1527639,.5868947,.2261751,-.0000000,-.0401879,4.7038328,1.0921379,.3697150,.4665650,2.8000000
3687,.6809030,1.6908148,.8850314,.3240173,.0000000,-.0401598,4.7038328,1.0921379,.3697150,.6883308,2.8000000
3688,.0995763,.2459471,.4259952,.2683239,-.3403334,-.0401127,4.7038328,1.0921372,.3697150,.3477185,2.8000000
3689,-.3866692,-1.0597883,.1231319,.0764259,-.5104997,-.0401641,4.7038328,1.0921372,.3697150,.1091413,2.8000000
3690,-.3008598,-.8529374,.0839872,.0776306,-.4073855,-.0401806,4.7038328,1.0921374,.3697150,.0644627,2.8000000
3691,-.0329097,-.0932991,.2790684,.1851824,-.3067275,-.0401907,4.7038328,1.0921375,.3697150,.2213905,2.8000000
3692,-.0821589,-.2329206,.2543635,.1659987,-.3320632,-.0402011,4.7038328,1.0921376,.3697150,.1983685,2.8000000
3693,.0487203,.0857785,.3719186,.2211701,-.3109828,-.0402123,4.7038328,1.0921378,.3697150,.2928250,2.8000000
3694,-.3039102,-.8287009,.2383897,.1202982,-.5143261,-.0402128,4.7038328,1.0921378,.3697150,.1937752,2.8000000
3695,-.2618376,-.7084041,.3065941,.1314622,-.5166272,-.0401970,4.7038328,1.0921379,.3697150,.2322876,2.8000000
3696,.7334792,1.8211927,.7792451,.3986889,.0205007,-.0401652,4.7038328,1.0921379,.3697150,.6283281,2.8000000
3697,.3002180,.7452096,.6044729,.1713292,-.1141536,-.0401396,4.7038328,1.0921379,.3697150,.4864610,2.8000000
3698,.7267472,1.8011834,1.0744578,.2927760,.0000000,-.0401253,4.7038328,1.0921376,.3697150,.8502678,2.8000000
3699,.8711253,2.1568039,1.2335021,.3727576,.0000000,-.0401186,4.7038328,1.0921375,.3697150,.9902344,2.8000000
3700,.8724762,2.1645952,1.0821105,.4356235,.0000000,-.0401124,4.7038328,1.0921374,.3697150,.8669729,2.8000000
3701,1.0512777,2.6034375,1.2151261,.5602665,.0000000,-.0401102,4.7038328,1.0921374,.3697150,.9674743,2.8000000
3702,.6457648,1.6045385,.5557268,.1881571,.2339393,-.0401043,4.7038328,1.0921373,.3697150,.4646009,2.8000000
3703,.7364843,1.8224484,.9552840,.2985485,.0525815,-.0401050,4.7038328,1.0921373,.3697150,.7651567,2.8000000
3704,.1298973,.3220642,.5653454,.2855144,-.3823017,-.0401127,4.7038328,1.0921374,.3697150,.4514889,2.8000000
3705,-.2267738,-.5649510,.4416210,.1581253,-.5626119,-.0401014,4.7038328,1.0921373,.3697150,.3490010,2.8000000
3706,.3220536,.7985033,.9096195,.3521310,-.3966829,-.0401092,4.7038328,1.0921374,.3697150,.7247128,2.8000000
3707,.7990718,1.9797857,1.3158476,.6268174,-.3589492,-.0401216,4.7038328,1.0921375,.3697150,1.0451373,2.8000000
3708,.4103945,1.0117359,1.0556895,.4507247,-.4656076,-.0401327,4.7038328,1.0921376,.3697150,.8611380,2.8000000
3709,-.1832104,-.4572051,.1965347,.1695153,-.4295181,-.0401370,4.7038328,1.0921377,.3697150,.1564757,2.8000000
