Time (days),up1,up2,up3,up4,up5,up6,up7,up8,up9,up10,up11,up12,up13,up14,up15
3941.98,.0321756,.0677042,.1142230,.0959895,.2101241,.1766541,.0763609,.0641845,.1141627,.0252054,.0232159,.0000000,.0000000,.0000000,.0000000
3942.98,.0322222,.0678025,.1143887,.0961288,.2097612,.1761272,.0764717,.0642777,.1143283,.0252420,.0232496,.0000000,.0000000,.0000000,.0000000
3943.98,.0326459,.0686939,.1158926,.0973926,.2125189,.1784427,.0703935,.0591133,.1157938,.0255654,.0235475,.0000000,.0000000,.0000000,.0000000
3944.98,.0325979,.0685930,.1157225,.0972496,.2128825,.1789731,.0702902,.0590265,.1156238,.0255278,.0235129,.0000000,.0000000,.0000000,.0000000
3945.98,.0247009,.0691569,.1166738,.0980491,.2146326,.1804444,.0708680,.0595118,.1165354,.0257289,.0236981,.0000000,.0000000,.0000000,.0000000
3946.98,.0253895,.0583702,.1199262,.1007823,.2199156,.1846534,.0654900,.0549434,.1197425,.0264368,.0243502,.0000000,.0000000,.0000000,.0000000
3947.98,.2567935,.0534265,.0901353,.0757469,.1658125,.1394007,.0492216,.0412948,.0899972,.0198696,.0183013,.0000000,.0000000,.0000000,.0000000
3948.98,.2444621,.2076532,.0880737,.0742587,.1219053,.1023584,.0363029,.0304566,.0663766,.0146547,.0134980,.0000000,.0000000,.0000000,.0000000
3949.98,.2155107,.1828375,.1451370,.1231300,.1055155,.0887083,.0313224,.0262782,.0572701,.0126441,.0116461,.0000000,.0000000,.0000000,.0000000
3950.98,.2142282,.1817048,.1501713,.1274035,.1054633,.0887612,.0277572,.0232651,.0570490,.0125952,.0116011,.0000000,.0000000,.0000000,.0000000
3951.98,.2134248,.1810104,.1523949,.1292905,.1046099,.0880430,.0275326,.0230769,.0566076,.0124979,.0115114,.0000000,.0000000,.0000000,.0000000
3952.98,.2119926,.1797629,.1513220,.1283803,.1072809,.0909006,.0273510,.0229247,.0562341,.0124154,.0114355,.0000000,.0000000,.0000000,.0000000
3953.98,.2115072,.1792781,.1505988,.1277667,.1086305,.0921395,.0272919,.0228752,.0561128,.0123886,.0114108,.0000000,.0000000,.0000000,.0000000
3954.98,.2127508,.1802707,.1512977,.1283596,.1096170,.0929867,.0241438,.0202179,.0564244,.0124573,.0114741,.0000000,.0000000,.0000000,.0000000
3955.98,.2127120,.1802264,.1512605,.1283280,.1097141,.0930721,.0241379,.0202129,.0564106,.0124543,.0114712,.0000000,.0000000,.0000000,.0000000
3956.98,.2127171,.1801680,.1511819,.1282614,.1098094,.0931546,.0241419,.0202163,.0564200,.0124564,.0114732,.0000000,.0000000,.0000000,.0000000
3957.98,.2127894,.1801671,.1510321,.1281342,.1098869,.0932208,.0241539,.0202263,.0564480,.0124625,.0114788,.0000000,.0000000,.0000000,.0000000
3958.98,.2129352,.1801595,.1507897,.1279285,.1099907,.0933089,.0241767,.0202454,.0565013,.0124743,.0114897,.0000000,.0000000,.0000000,.0000000
3959.98,.2130337,.1801006,.1506143,.1277797,.1100764,.0933816,.0241956,.0202612,.0565655,.0124886,.0115028,.0000000,.0000000,.0000000,.0000000
3960.98,.2123973,.1801291,.1515986,.1286149,.1096935,.0930580,.0240978,.0201793,.0563369,.0124381,.0114564,.0000000,.0000000,.0000000,.0000000
3961.98,.2121997,.1799763,.1518591,.1288360,.1096861,.0930534,.0240748,.0201600,.0562831,.0124262,.0114454,.0000000,.0000000,.0000000,.0000000
3962.98,.2121310,.1799017,.1519109,.1288799,.1097285,.0930904,.0240686,.0201549,.0562687,.0124230,.0114425,.0000000,.0000000,.0000000,.0000000
3963.98,.2119839,.1798031,.1521268,.1290631,.1096961,.0930636,.0240503,.0201396,.0562260,.0124136,.0114338,.0000000,.0000000,.0000000,.0000000
3964.98,.2119055,.1797346,.1522362,.1291559,.1096893,.0930583,.0240420,.0201326,.0562065,.0124093,.0114298,.0000000,.0000000,.0000000,.0000000
3965.98,.2118765,.1797013,.1522783,.1291916,.1096880,.0930573,.0240394,.0201304,.0562005,.0124080,.0114286,.0000000,.0000000,.0000000,.0000000
3966.98,.2118673,.1796865,.1522934,.1292045,.1096848,.0930545,.0240398,.0201308,.0562014,.0124082,.0114288,.0000000,.0000000,.0000000,.0000000
3967.98,.2118739,.1796714,.1522840,.1291965,.1096915,.0930601,.0240425,.0201330,.0562076,.0124095,.0114301,.0000000,.0000000,.0000000,.0000000
3968.98,.2105891,.1785722,.1513491,.1284033,.1090333,.0925017,.0271754,.0227775,.0558925,.0123401,.0113661,.0000000,.0000000,.0000000,.0000000
3969.98,.2105952,.1785494,.1513384,.1283943,.1090429,.0925098,.0271793,.0227807,.0559005,.0123418,.0113677,.0000000,.0000000,.0000000,.0000000
3970.98,.2105973,.1785284,.1513265,.1283841,.1090540,.0925191,.0271836,.0227844,.0559093,.0123438,.0113695,.0000000,.0000000,.0000000,.0000000
3971.98,.2092881,.1774089,.1503537,.1275588,.1083907,.0919562,.0303835,.0254904,.0555912,.0122736,.0113049,.0000000,.0000000,.0000000,.0000000
3972.98,.2092814,.1773864,.1503321,.1275405,.1084019,.0919657,.0303885,.0254947,.0556185,.0122797,.0113105,.0000000,.0000000,.0000000,.0000000
3973.98,.2092833,.1773603,.1503008,.1275140,.1084224,.0919829,.0303985,.0255031,.0556367,.0122837,.0113142,.0000000,.0000000,.0000000,.0000000
3974.98,.2079565,.1762229,.1492960,.1266615,.1077825,.0914399,.0336147,.0282281,.0553299,.0122161,.0112519,.0000000,.0000000,.0000000,.0000000
3975.98,.2079326,.1761994,.1492910,.1266573,.1077969,.0914520,.0336219,.0282341,.0553417,.0122187,.0112543,.0000000,.0000000,.0000000,.0000000
3976.98,.2079182,.1761756,.1492364,.1266109,.1078374,.0914862,.0336373,.0282471,.0553671,.0122243,.0112594,.0000000,.0000000,.0000000,.0000000
3977.98,.2065774,.1750321,.1482781,.1257979,.1072029,.0909478,.0368076,.0309383,.0550629,.0121572,.0111976,.0000000,.0000000,.0000000,.0000000
3978.98,.2065385,.1749979,.1482109,.1257409,.1072602,.0909962,.0368307,.0309577,.0550974,.0121648,.0112047,.0000000,.0000000,.0000000,.0000000
3979.98,.2070333,.1753838,.1479999,.1255618,.1071074,.0908667,.0367782,.0309137,.0550190,.0121475,.0111887,.0000000,.0000000,.0000000,.0000000
3980.98,.0000000,.2211743,.1866407,.1583444,.1350718,.1145908,.0463806,.0389848,.0693837,.0153190,.0141099,.0000000,.0000000,.0000000,.0000000
3981.98,.0000000,.2193986,.1853424,.1572429,.1339874,.1136708,.0501327,.0421769,.0688470,.0152006,.0140009,.0000000,.0000000,.0000000,.0000000
3982.98,.0000000,.2193935,.1853381,.1572392,.1339967,.1136789,.0501315,.0421759,.0688454,.0152003,.0140005,.0000000,.0000000,.0000000,.0000000
3983.98,.0000000,.2193710,.1853382,.1572393,.1340086,.1136891,.0501316,.0421760,.0688454,.0152003,.0140005,.0000000,.0000000,.0000000,.0000000
3984.98,.2056851,.1742191,.1472241,.1249037,.1064503,.0903094,.0398222,.0335027,.0546876,.0120744,.0111214,.0000000,.0000000,.0000000,.0000000
3985.98,.2056899,.1742180,.1472232,.1249029,.1064496,.0903089,.0398220,.0335024,.0546873,.0120743,.0111213,.0000000,.0000000,.0000000,.0000000
3986.98,.0000000,.2193373,.1853107,.1572160,.1340344,.1137111,.0501412,.0421841,.0688587,.0152032,.0140032,.0000000,.0000000,.0000000,.0000000
3987.98,.2057018,.1741834,.1472005,.1248836,.1064695,.0903257,.0398294,.0335087,.0546975,.0120766,.0111234,.0000000,.0000000,.0000000,.0000000
3988.98,.2057219,.1742004,.1471619,.1248509,.1064799,.0903346,.0398333,.0335120,.0547029,.0120777,.0111245,.0000000,.0000000,.0000000,.0000000
3989.98,.2055327,.1740212,.1470097,.1247218,.1063826,.0902520,.0403178,.0339245,.0546554,.0120673,.0111148,.0000000,.0000000,.0000000,.0000000
3990.98,.2052616,.1737624,.1467908,.1245360,.1062432,.0901337,.0410140,.0345174,.0545875,.0120523,.0111010,.0000000,.0000000,.0000000,.0000000
3991.98,.0000000,.2182440,.1843686,.1564168,.1334656,.1132284,.0524548,.0441550,.0685789,.0151415,.0139464,.0000000,.0000000,.0000000,.0000000
3992.98,.2047305,.1732484,.1463590,.1241697,.1059701,.0899021,.0423839,.0356848,.0544545,.0120230,.0110740,.0000000,.0000000,.0000000,.0000000
3993.98,.0000000,.0000000,.2349951,.1993678,.1701648,.1443631,.0687141,.0578597,.0874453,.0193070,.0177831,.0000000,.0000000,.0000000,.0000000
3994.98,.2046325,.1732089,.1461693,.1240087,.1058890,.0898332,.0427589,.0360045,.0544148,.0120142,.0110660,.0000000,.0000000,.0000000,.0000000
3995.98,.0000000,.0000000,.2349389,.1993201,.1701961,.1443896,.0687267,.0578704,.0874613,.0193105,.0177864,.0000000,.0000000,.0000000,.0000000
3996.98,.0000000,.0000000,.2349951,.1993678,.1701648,.1443631,.0687141,.0578597,.0874453,.0193070,.0177831,.0000000,.0000000,.0000000,.0000000
3997.98,.2045975,.1732110,.1462120,.1240450,.1058751,.0898215,.0427533,.0359998,.0544077,.0120126,.0110645,.0000000,.0000000,.0000000,.0000000
3998.98,.2046003,.1732104,.1462114,.1240445,.1058747,.0898212,.0427531,.0359997,.0544075,.0120126,.0110645,.0000000,.0000000,.0000000,.0000000
3999.98,.0000000,.0000000,.2347398,.1991512,.1699552,.1441853,.0692588,.0583247,.0873398,.0192837,.0177617,.0000000,.0000000,.0000000,.0000000
4000.98,.0000000,.0000000,.2344293,.1988878,.1697008,.1439695,.0699203,.0588894,.0872117,.0192554,.0177357,.0000000,.0000000,.0000000,.0000000
4001.98,.0000000,.0000000,.0000000,.2593425,.2212462,.1876991,.0921536,.0776253,.1137050,.0251049,.0231234,.0000000,.0000000,.0000000,.0000000
4002.98,.0000000,.0000000,.0000000,.2589027,.2208343,.1873498,.0929609,.0783153,.1134969,.0250590,.0230811,.0000000,.0000000,.0000000,.0000000
4003.98,.0000000,.0000000,.0000000,.2584677,.2204278,.1870050,.0937581,.0789970,.1132914,.0250136,.0230394,.0000000,.0000000,.0000000,.0000000
4004.98,.0000000,.0000000,.0000000,.2580349,.2200242,.1866626,.0945501,.0796743,.1130873,.0249686,.0229979,.0000000,.0000000,.0000000,.0000000
4005.98,.0000000,.0000000,.0000000,.2578043,.2198093,.1864803,.0949719,.0800351,.1129787,.0249446,.0229758,.0000000,.0000000,.0000000,.0000000
4006.98,.0000000,.0000000,.0000000,.2578391,.2197990,.1864715,.0949674,.0800313,.1129734,.0249434,.0229747,.0000000,.0000000,.0000000,.0000000
4007.98,.0000000,.0000000,.0000000,.2578696,.2197900,.1864639,.0949635,.0800281,.1129688,.0249424,.0229738,.0000000,.0000000,.0000000,.0000000
4008.98,.0000000,.0000000,.0000000,.2578846,.2197870,.1864613,.0949622,.0800270,.1129639,.0249413,.0229728,.0000000,.0000000,.0000000,.0000000
4009.98,.0000000,.0000000,.0000000,.0000000,.2961651,.2512585,.1279626,.1078371,.1522143,.0336074,.0309549,.0000000,.0000000,.0000000,.0000000
4010.98,.0000000,.0000000,.0000000,.0000000,.2961675,.2512606,.1279636,.1078380,.1522100,.0336064,.0309540,.0000000,.0000000,.0000000,.0000000
4011.98,.0000000,.0000000,.0000000,.0000000,.2961699,.2512626,.1279646,.1078389,.1522055,.0336054,.0309531,.0000000,.0000000,.0000000,.0000000
4012.98,.0000000,.0000000,.0000000,.0000000,.2961724,.2512646,.1279657,.1078398,.1522010,.0336044,.0309521,.0000000,.0000000,.0000000,.0000000
4013.98,.0000000,.0000000,.0000000,.0000000,.2961748,.2512667,.1279667,.1078406,.1521966,.0336034,.0309512,.0000000,.0000000,.0000000,.0000000
4014.98,.4483715,.0000000,.0000000,.0000000,.0000000,.1969345,.1002961,.0845219,.1192822,.0263362,.0242576,.0000000,.0000000,.0000000,.0000000
4015.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3570083,.1818195,.1532237,.2162329,.0477419,.0439738,.0000000,.0000000,.0000000,.0000000
4016.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3570607,.1818046,.1532112,.2162153,.0477380,.0439702,.0000000,.0000000,.0000000,.0000000
4017.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3571053,.1817921,.1532005,.2162003,.0477347,.0439671,.0000000,.0000000,.0000000,.0000000
4018.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3527967,.1860962,.1568980,.2136070,.0471623,.0434399,.0000000,.0000000,.0000000,.0000000
4019.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3498563,.1890336,.1594240,.2118353,.0467712,.0430797,.0000000,.0000000,.0000000,.0000000
4020.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3498563,.1890336,.1594240,.2118353,.0467712,.0430797,.0000000,.0000000,.0000000,.0000000
4021.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3498674,.1890303,.1594212,.2118317,.0467704,.0430789,.0000000,.0000000,.0000000,.0000000
4022.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3498674,.1890303,.1594212,.2118317,.0467704,.0430789,.0000000,.0000000,.0000000,.0000000
4023.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3498780,.1890272,.1594186,.2118282,.0467696,.0430782,.0000000,.0000000,.0000000,.0000000
4024.98,.4380456,.0000000,.0000000,.0000000,.0000000,.1929528,.1098656,.0927210,.1168517,.0257998,.0237635,.0000000,.0000000,.0000000,.0000000
4025.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3433602,.1955062,.1649975,.2079380,.0459109,.0422873,.0000000,.0000000,.0000000,.0000000
4026.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3433701,.1955033,.1649950,.2079348,.0459102,.0422867,.0000000,.0000000,.0000000,.0000000
4016.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3427216,.1961511,.1655534,.2075432,.0458237,.0422070,.0000000,.0000000,.0000000,.0000000
4017.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3414544,.1974163,.1666443,.2067786,.0456549,.0420516,.0000000,.0000000,.0000000,.0000000
4018.98,.0000000,.0000000,.0000000,.0000000,.0000000,.3402188,.1986495,.1677079,.2060333,.0454904,.0419001,.0000000,.0000000,.0000000,.0000000
4019.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3023532,.2552927,.3106076,.0685796,.0631669,.0000000,.0000000,.0000000,.0000000
4020.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3035853,.2563662,.3089886,.0682222,.0628377,.0000000,.0000000,.0000000,.0000000
4021.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3047810,.2574086,.3074170,.0678753,.0625182,.0000000,.0000000,.0000000,.0000000
4022.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3723326,.4407286,.0973095,.0896293,.0000000,.0000000,.0000000,.0000000
4023.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3743555,.4393081,.0969960,.0893405,.0000000,.0000000,.0000000,.0000000
4024.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3763253,.4379248,.0966906,.0890593,.0000000,.0000000,.0000000,.0000000
4025.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3782430,.4365781,.0963934,.0887855,.0000000,.0000000,.0000000,.0000000
4026.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3801099,.4352671,.0961040,.0885189,.0000000,.0000000,.0000000,.0000000
4027.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3819269,.4339912,.0958224,.0882595,.0000000,.0000000,.0000000,.0000000
4028.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.7021679,.1550341,.1427980,.0000000,.0000000,.0000000,.0000000
4029.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.7021678,.1550342,.1427981,.0000000,.0000000,.0000000,.0000000
4030.98,.7243047,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.1935843,.0427422,.0393688,.0000000,.0000000,.0000000,.0000000
4031.98,.7243047,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.1935843,.0427422,.0393688,.0000000,.0000000,.0000000,.0000000
4032.98,.7243840,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.1935286,.0427299,.0393574,.0000000,.0000000,.0000000,.0000000
4033.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.7021672,.1550345,.1427984,.0000000,.0000000,.0000000,.0000000
4034.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3937520,.4256873,.0939894,.0865713,.0000000,.0000000,.0000000,.0000000
4035.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3937520,.4256873,.0939894,.0865713,.0000000,.0000000,.0000000,.0000000
4036.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3937520,.4256873,.0939894,.0865713,.0000000,.0000000,.0000000,.0000000
4037.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4002088,.4211531,.0929886,.0856495,.0000000,.0000000,.0000000,.0000000
4038.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4016950,.4201094,.0927582,.0854373,.0000000,.0000000,.0000000,.0000000
4039.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4058719,.4171763,.0921108,.0848410,.0000000,.0000000,.0000000,.0000000
4040.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4073390,.4161460,.0918834,.0846316,.0000000,.0000000,.0000000,.0000000
4041.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4151961,.4106283,.0906656,.0835099,.0000000,.0000000,.0000000,.0000000
4042.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4190235,.4079406,.0900724,.0829635,.0000000,.0000000,.0000000,.0000000
4043.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4253556,.4034938,.0890910,.0820596,.0000000,.0000000,.0000000,.0000000
4044.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.4297283,.4004229,.0884133,.0814355,.0000000,.0000000,.0000000,.0000000
4045.98,.4958551,.0000000,.0000000,.0000000,.0000000,.0000000,.1707399,.1447550,.1324627,.0292479,.0269396,.0000000,.0000000,.0000000,.0000000
4046.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3400267,.2883182,.2609613,.0576207,.0530731,.0000000,.0000000,.0000000,.0000000
4047.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3413240,.2894550,.2592519,.0572434,.0527257,.0000000,.0000000,.0000000,.0000000
4048.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3423696,.2903694,.2578754,.0569397,.0524459,.0000000,.0000000,.0000000,.0000000
4049.98,.4899197,.0000000,.0000000,.0000000,.0000000,.0000000,.1750705,.1484909,.1309657,.0289177,.0266355,.0000000,.0000000,.0000000,.0000000
4050.98,.4888975,.0000000,.0000000,.0000000,.0000000,.0000000,.1758039,.1491218,.1307254,.0288647,.0265867,.0000000,.0000000,.0000000,.0000000
4051.98,.4881740,.0000000,.0000000,.0000000,.0000000,.0000000,.1763426,.1495848,.1305300,.0288216,.0265470,.0000000,.0000000,.0000000,.0000000
4052.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3463741,.2938470,.2526204,.0557803,.0513782,.0000000,.0000000,.0000000,.0000000
4053.98,.0000000,.0000000,.0000000,.0000000,.0000000,.0000000,.3474554,.2947752,.2512089,.0554691,.0510915,.0000000,.0000000,.0000000,.0000000
4054.98,.4832384,.0000000,.0000000,.0000000,.0000000,.0000000,.1797500,.1524980,.1295566,.0286073,.0263497,.0000000,.0000000,.0000000,.0000000
4055.98,.3983809,.0000000,.0000000,.0000000,.0000000,.1751282,.1484085,.1259084,.1068492,.0235934,.0217314,.0000000,.0000000,.0000000,.0000000
4056.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2910091,.2467374,.2093299,.1775906,.0392139,.0361192,.0000000,.0000000,.0000000,.0000000
4057.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2910023,.2467397,.2093318,.1775925,.0392143,.0361195,.0000000,.0000000,.0000000,.0000000
4058.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909969,.2467428,.2093345,.1775921,.0392142,.0361195,.0000000,.0000000,.0000000,.0000000
4059.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909958,.2467418,.2093337,.1775942,.0392147,.0361199,.0000000,.0000000,.0000000,.0000000
4060.98,.3982698,.0000000,.0000000,.0000000,.0000000,.1751003,.1484714,.1259619,.1068650,.0235969,.0217347,.0000000,.0000000,.0000000,.0000000
4061.98,.2976906,.2525859,.0000000,.0000000,.0000000,.1308631,.1109659,.0941425,.0798711,.0176364,.0162445,.0000000,.0000000,.0000000,.0000000
4062.98,.2976796,.2525769,.0000000,.0000000,.0000000,.1308576,.1109732,.0941487,.0798796,.0176383,.0162463,.0000000,.0000000,.0000000,.0000000
4063.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909428,.2467451,.2093365,.1776270,.0392220,.0361266,.0000000,.0000000,.0000000,.0000000
4064.98,.0000000,.0000000,.0000000,.0000000,.0000000,.2909373,.2467404,.2093325,.1776369,.0392242,.0361287,.0000000,.0000000,.0000000,.0000000
4065.98,.0000000,.0000000,.0000000,.0000000,.2553571,.2166429,.1837322,.1558769,.1322788,.0292086,.0269035,.0000000,.0000000,.0000000,.0000000
4066.98,.0000000,.0000000,.0000000,.0000000,.2553565,.2166424,.1837318,.1558765,.1322802,.0292089,.0269038,.0000000,.0000000,.0000000,.0000000
4067.98,.0000000,.0000000,.0000000,.0000000,.2553553,.2166414,.1837309,.1558758,.1322828,.0292095,.0269043,.0000000,.0000000,.0000000,.0000000
4068.98,.0000000,.0000000,.0000000,.0000000,.2553541,.2166404,.1837301,.1558751,.1322854,.0292101,.0269049,.0000000,.0000000,.0000000,.0000000
4069.98,.0000000,.0000000,.0000000,.0000000,.2553554,.2166415,.1837273,.1558727,.1322873,.0292105,.0269052,.0000000,.0000000,.0000000,.0000000
4070.98,.0000000,.0000000,.0000000,.0000000,.2553571,.2166429,.1837247,.1558705,.1322886,.0292108,.0269055,.0000000,.0000000,.0000000,.0000000
4071.98,.0000000,.0000000,.0000000,.0000000,.2553570,.2166428,.1837246,.1558704,.1322888,.0292108,.0269056,.0000000,.0000000,.0000000,.0000000
4072.98,.0000000,.0000000,.0000000,.0000000,.2553590,.2166445,.1837219,.1558681,.1322897,.0292110,.0269057,.0000000,.0000000,.0000000,.0000000
4073.98,.0000000,.0000000,.0000000,.0000000,.2553590,.2166445,.1837218,.1558680,.1322898,.0292110,.0269058,.0000000,.0000000,.0000000,.0000000
4074.98,.0000000,.0000000,.0000000,.0000000,.2553603,.2166456,.1837201,.1558665,.1322904,.0292112,.0269059,.0000000,.0000000,.0000000,.0000000
4075.98,.0000000,.0000000,.0000000,.0000000,.2553610,.2166462,.1837191,.1558657,.1322908,.0292113,.0269060,.0000000,.0000000,.0000000,.0000000
4076.98,.0000000,.0000000,.0000000,.0000000,.2553610,.2166462,.1837191,.1558657,.1322908,.0292113,.0269060,.0000000,.0000000,.0000000,.0000000
4077.98,.3301065,.0000000,.0000000,.0000000,.1710647,.1451299,.1230722,.1044134,.0886207,.0195684,.0180241,.0000000,.0000000,.0000000,.0000000
4078.98,.0000000,.0000000,.0000000,.0000000,.2553610,.2166462,.1837191,.1558657,.1322908,.0292113,.0269060,.0000000,.0000000,.0000000,.0000000
4079.98,.0000000,.0000000,.0000000,.2313550,.1962804,.1665226,.1412169,.1198072,.1016839,.0224529,.0206810,.0000000,.0000000,.0000000,.0000000
4080.98,.0000000,.0000000,.0000000,.2313550,.1962803,.1665226,.1412169,.1198072,.1016840,.0224529,.0206810,.0000000,.0000000,.0000000,.0000000
4081.98,.2747259,.0000000,.0000000,.1677957,.1423569,.1207745,.1024212,.0868932,.0737487,.0162845,.0149994,.0000000,.0000000,.0000000,.0000000
4082.98,.2747486,.0000000,.0000000,.1677877,.1423500,.1207686,.1024227,.0868945,.0737454,.0162838,.0149987,.0000000,.0000000,.0000000,.0000000
4083.98,.2747510,.0000000,.0000000,.1677835,.1423464,.1207655,.1024285,.0868995,.0737438,.0162834,.0149984,.0000000,.0000000,.0000000,.0000000
4084.98,.2228107,.1890379,.0000000,.1360665,.1154379,.0979366,.0830659,.0704724,.0598036,.0132053,.0121632,.0000000,.0000000,.0000000,.0000000
4085.98,.2228108,.1890381,.0000000,.1360670,.1154383,.0979369,.0830649,.0704716,.0598038,.0132053,.0121632,.0000000,.0000000,.0000000,.0000000
4086.98,.1920144,.1629103,.1382151,.1172606,.0994831,.0844006,.0715842,.0607314,.0515380,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4087.98,.1920185,.1629095,.1382136,.1172593,.0994819,.0843997,.0715855,.0607325,.0515376,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4088.98,.1920188,.1629094,.1382132,.1172589,.0994816,.0843994,.0715862,.0607331,.0515374,.0113800,.0104819,.0000000,.0000000,.0000000,.0000000
4089.98,.1920193,.1629096,.1382135,.1172592,.0994818,.0843996,.0715852,.0607323,.0515375,.0113800,.0104819,.0000000,.0000000,.0000000,.0000000
4090.98,.1920155,.1629099,.1382146,.1172601,.0994826,.0844003,.0715849,.0607321,.0515379,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4091.98,.1920199,.1629097,.1382137,.1172594,.0994820,.0843997,.0715845,.0607317,.0515375,.0113800,.0104820,.0000000,.0000000,.0000000,.0000000
4092.98,.1920184,.1629096,.1382136,.1172593,.0994819,.0843997,.0715854,.0607325,.0515375,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4093.98,.1920154,.1629106,.1382153,.1172608,.0994832,.0844007,.0715831,.0607305,.0515381,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4094.98,.0000000,.2016260,.1710624,.1451280,.1231256,.1044587,.0885934,.0751619,.0637862,.0140847,.0129731,.0000000,.0000000,.0000000,.0000000
4095.98,.1920210,.1629104,.1382147,.1172602,.0994827,.0844003,.0715815,.0607292,.0515378,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4096.98,.0000000,.2016261,.1710618,.1451275,.1231251,.1044583,.0885946,.0751629,.0637859,.0140846,.0129731,.0000000,.0000000,.0000000,.0000000
4097.98,.1920182,.1629105,.1382153,.1172607,.0994832,.0844007,.0715818,.0607294,.0515380,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4098.98,.1920172,.1629107,.1382149,.1172604,.0994829,.0844005,.0715829,.0607303,.0515379,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
4099.98,.1920159,.1629107,.1382152,.1172607,.0994831,.0844007,.0715830,.0607305,.0515380,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4100.98,.1920177,.1629109,.1382153,.1172607,.0994832,.0844007,.0715819,.0607294,.0515380,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4101.98,.0000000,.2016264,.1710624,.1451279,.1231255,.1044587,.0885934,.0751619,.0637861,.0140847,.0129731,.0000000,.0000000,.0000000,.0000000
4102.98,.1920168,.1629109,.1382155,.1172609,.0994833,.0844008,.0715819,.0607295,.0515381,.0113802,.0104821,.0000000,.0000000,.0000000,.0000000
4103.98,.1920190,.1629106,.1382146,.1172601,.0994826,.0844003,.0715827,.0607302,.0515378,.0113801,.0104820,.0000000,.0000000,.0000000,.0000000
