 !NB. This file contains data that is averaged or summed over daily periods.!
Time (days),mod_ET(mm/d),mod_LE(MJ/m2/d),mod_ET(MJ.m-2.d-1),mod_SoilE(mm/d),mod_can_evap(mm/d),weighted_SWP(MPa),plant_resistance_layer1,canopy_soil_resistance_layer1,LSC(mmol/m2/s/Mpa),sapflow(mm/d),mean-LAI
211,.5264888,1.3022031,1.4436806,.0612402,-.1182129,-.2771941,.2127056,4.3920127,.3787824,1.1712946,3.4400000
212,.8839343,2.1806752,1.8539088,.0880474,.0445516,-.2672152,.2127056,4.5359804,.3672987,1.4956922,3.4400000
213,.8827158,2.1713057,2.1068890,.0891010,-.0619360,-.2727005,.2127056,4.5451287,.3665924,1.7111782,3.4400000
214,.9052633,2.2258349,2.1691014,.1042888,-.0811107,-.2783500,.2127056,4.5558929,.3657649,1.7294925,3.4400000
215,1.0977287,2.6950901,2.3798162,.1076279,.0203278,-.2667397,.2127056,4.7044686,.3547131,1.9309660,3.4400000
216,1.1735977,2.8757932,2.4701081,.1183206,.0474379,-.2726147,.2127056,4.7179832,.3537408,2.0397355,3.4400000
217,1.0683945,2.6207201,2.4319761,.1198905,-.0435274,-.2740640,.2127056,4.7198916,.3536040,1.9381822,3.4400000
218,1.1222800,2.7460134,2.5952302,.1337393,-.0725213,-.2801748,.2127056,4.7360897,.3524466,2.1102837,3.4400000
219,1.3531690,3.3094832,2.3015208,.1232096,.2888011,-.2685805,.2127056,4.8853048,.3421307,1.9712527,3.4400000
220,1.1693791,2.8775634,2.1534116,.0792184,.2148399,-.2702202,.2127056,4.8880304,.3419479,1.7721243,3.4400000
221,.9028260,2.2151615,2.2792528,.0973833,-.1230350,-.2702471,.2127056,4.8880367,.3419475,1.8134873,3.4400000
222,1.1024988,2.7059296,2.3238605,.0910375,.0654197,-.2766314,.2127056,4.9090247,.3405463,1.9432055,3.4400000
223,.8321678,2.0489621,1.8517743,.0916203,-.0110829,-.2654299,.2127056,5.0530979,.3312289,1.5154894,3.4400000
224,.8602903,2.1171322,1.9896409,.0926560,-.0407473,-.2672666,.2127056,5.0571801,.3309723,1.5733526,3.4400000
225,1.0037083,2.4657919,2.2242832,.1025757,-.0047759,-.2720148,.2127056,5.0790588,.3296039,1.7796310,3.4400000
226,1.1515282,2.8186633,2.4662558,.1089989,.0354842,-.2739491,.2127056,5.0836303,.3293194,2.0536739,3.4400000
227,1.0362177,2.5432693,2.1923786,.0975867,.0462695,-.2682524,.2127056,5.2457924,.3195359,1.8895390,3.4400000
228,.8313354,2.0487306,1.8908359,.0690126,-.0043106,-.2682442,.2127056,5.2459046,.3195293,1.5416937,3.4400000
229,1.1714393,2.8782711,2.4089701,.1242911,.0666642,-.2703541,.2127056,5.2515690,.3191981,1.6209943,3.4400000
230,1.4729318,3.6076281,2.9641786,.1957268,.0671803,-.2749971,.2127056,5.2831414,.3173644,2.3249302,3.4400000
231,1.1834525,2.8899042,2.9107994,.2277409,-.2354748,-.2772432,.2127056,5.2898166,.3169794,2.3336215,3.4400000
232,1.4560704,3.5545701,2.3846205,.2476140,.2313771,-.2678459,.2127056,5.4142869,.3099677,1.8363904,3.4400000
233,1.2292371,3.0073569,2.7394629,.1719201,-.0617296,-.2678823,.2127056,5.4143597,.3099637,2.6867607,3.4400000
234,1.2338127,3.0201586,2.8640521,.1541470,-.0891632,-.2747683,.2127056,5.4610699,.3074119,2.2961910,3.4400000
235,1.0137854,2.4927171,2.1932486,.0978323,.0246390,-.2748097,.2127056,5.4611143,.3074095,1.9195702,3.4400000
236,.9578764,2.3533556,2.1888630,.0956542,-.0275756,-.2748097,.2127056,5.4611143,.3074095,1.7489668,3.4400000
237,.9812103,2.4140476,2.3451199,.1056202,-.0776579,-.2665973,.2127056,5.5711498,.3015611,1.6971446,3.4400000
238,1.3675495,3.3541633,2.7765965,.1674506,.0675959,-.2691298,.2127056,5.5811962,.3010382,2.0431496,3.4400000
239,1.4739888,3.6017863,2.7232184,.2201963,.1393095,-.2735092,.2127056,5.6275898,.2986469,2.1421859,3.4400000
240,.9934619,2.4227132,1.9061055,.2156684,-.0036167,-.2735077,.2127056,5.6276131,.2986457,1.8504230,3.4400000
241,.6233619,1.5360636,1.6844550,.0652101,-.1244497,-.2735569,.2127056,5.6276190,.2986454,1.6298675,3.4400000
242,.3514195,.8707475,.8474496,.0417662,-.0322063,-.2735561,.2127056,5.6276317,.2986447,.6697294,3.4400000
243,.9550439,2.3575472,1.7916180,.0801872,.1486346,-.2665791,.2127056,5.7224024,.2938760,1.3031224,3.4400000
244,1.0545966,2.5951309,2.2484388,.1170960,.0237273,-.2734214,.2127056,5.7898059,.2905760,1.6303858,3.4400000
245,1.2595561,3.0857767,2.6223108,.1825824,.0069740,-.2734214,.2133258,5.7898059,.2913931,1.9394433,3.4299998
246,1.1050976,2.7048870,2.5905537,.1959191,-.1489000,-.2734214,.2139495,5.7898059,.2922148,2.1025679,3.4199998
247,.4366084,1.0663069,.7615008,.2034498,-.0782058,-.2772461,.2145769,5.8521402,.2900302,.6871465,3.4099998
248,.5055328,1.2348724,.5042774,.2245775,.0747024,-.2801875,.2152080,5.8671731,.2901341,.2302360,3.3999998
249,.4121240,1.0063078,.4164165,.1996696,.0426410,-.2743577,.2158429,5.9490975,.2870931,.6723839,3.3899998
250,1.1482864,2.8094292,2.5412303,.1866914,-.0761370,-.2743573,.2164815,5.9491050,.2879123,1.9291115,3.3799998
251,1.3477510,3.3062665,2.4217717,.1402693,.2200686,-.2743573,.2171238,5.9491050,.2887365,2.2706258,3.3699998
252,.4843474,1.1911017,1.5869751,.0669381,-.2261908,-.2744167,.2177700,5.9491132,.2895651,1.3730507,3.3599998
253,1.1598424,2.8522973,2.1403280,.1201550,.1690530,-.2744167,.2184201,5.9491132,.2903989,1.4077580,3.3499998
254,1.0965998,2.6874204,2.4161494,.1683267,-.0571645,-.2744164,.2190741,5.9491171,.2912373,1.9611059,3.3399998
255,1.0430847,2.5512363,2.3254235,.1588687,-.0656190,-.2778786,.2197319,6.0212480,.2887050,2.0675516,3.3299998
256,1.0409320,2.5586687,2.2047338,.1052888,.0399441,-.2762194,.2203938,6.1076079,.2855924,1.9502664,3.3199998
257,.1848441,.4578055,.5621206,.0281687,-.0694165,-.2762839,.2210596,6.1076175,.2864246,.5479630,3.3099998
258,.2089300,.5177417,.4175881,.0214525,.0196574,-.2762838,.2217295,6.1076195,.2872621,.3471830,3.2999998
259,.3298064,.8188549,.6096640,.0274082,.0567906,-.2762838,.2224035,6.1076195,.2881045,.4183231,3.2899998
260,.6437911,1.5878592,1.6910112,.0674971,-.1095741,-.2755575,.2230815,6.2445354,.2828350,1.2244205,3.2799998
261,.3836103,.9454428,.6859172,.0346461,.0714716,-.2755576,.2237637,6.2445332,.2836701,.7223013,3.2699998
262,.2489226,.6176736,.5285657,.0263294,.0097683,-.2755575,.2244501,6.2445354,.2845100,.4357883,3.2599998
263,.1092089,.2700424,.4469521,.0179811,-.0888408,-.2755575,.2251407,6.2445354,.2853549,.3981314,3.2499998
264,-.2886685,-.7182809,.3748260,.0178229,-.4572314,-.2755575,.2258356,6.2445354,.2862049,.2769868,3.2399998
265,-.0162515,-.0440861,.9020880,.0431344,-.4232431,-.2789101,.2265348,6.2677399,.2860343,.6084177,3.2299998
266,.3443451,.8484644,1.4213953,.0661353,-.2969482,-.2815226,.2272383,6.3596635,.2828878,1.0526644,3.2199998
267,.5257347,1.2931077,1.7700046,.0910269,-.2834604,-.2785568,.2279462,6.4035691,.2818600,1.3785800,3.2099998
268,.4342779,1.0627175,1.9387230,.1173869,-.4718630,-.2785568,.2286586,6.4035691,.2827105,1.4125275,3.1999998
269,.4800123,1.1728089,2.0959030,.1559769,-.5309571,-.2850994,.2293753,6.3876534,.2842481,1.6223374,3.1899998
270,.4527502,1.1071387,2.1144766,.1585457,-.5684571,-.2850994,.2300967,6.3876534,.2851109,1.7318463,3.1799998
271,.3176827,.7735283,2.0594382,.1699651,-.6933120,-.2850994,.2308225,6.3876534,.2859789,1.6776008,3.1699998
272,.5834050,1.4230739,2.0622549,.1830102,-.4425019,-.2850994,.2315530,6.3876534,.2868523,1.6943735,3.1599998
273,.5534408,1.3556908,1.9828947,.1179409,-.3716012,-.2850994,.2322881,6.3876534,.2877309,1.9334094,3.1499998
274,.2405844,.5870870,1.6239040,.0814149,-.4995991,-.2851772,.2330278,6.3876666,.2886145,1.3678736,3.1399998
275,.1187990,.2882324,1.4533727,.0667496,-.5366160,-.2822069,.2337723,6.4319631,.2875801,1.1835098,3.1299998
276,-.0998570,-.2493784,.8455268,.0456464,-.4870145,-.2822069,.2345216,6.4319631,.2884694,.6755237,3.1199998
277,-.4193836,-1.0429755,.3862269,.0238175,-.5988918,-.2822069,.2352757,6.4319631,.2893643,.3887805,3.1099998
278,-.0844560,-.2155731,1.0899530,.0428047,-.5686524,-.2822069,.2360346,6.4319631,.2902646,.8579384,3.0999998
279,-.2191451,-.5468534,.7943078,.0321045,-.5719559,-.2822069,.2367985,6.4319631,.2911707,.6564014,3.0899998
280,-.1781259,-.4460085,.7792822,.0428670,-.5354719,-.2843632,.2375673,6.5332458,.2877132,.5759185,3.0799998
281,-.0898640,-.2291074,1.2082273,.0430156,-.6221083,-.2880907,.2383412,6.5675354,.2871632,1.0422932,3.0699998
282,-.1815294,-.4536316,.5324939,.0319012,-.4277536,-.2880907,.2391201,6.5675354,.2880687,.3677019,3.0599998
283,.1751191,.4317579,1.1621449,.0644026,-.3582995,-.2858762,.2399041,6.6026360,.2874975,.7774941,3.0499998
284,.3485286,.8570169,1.6262503,.0938485,-.4048520,-.2858762,.2406932,6.6026360,.2884100,1.2522320,3.0399998
285,.3068092,.7518078,1.6983170,.1091184,-.4924390,-.2875711,.2414876,6.7125926,.2847534,1.2904436,3.0299998
286,.5101476,1.2531033,1.7522361,.1151283,-.3171851,-.2875711,.2422872,6.7125926,.2856635,1.5131224,3.0199998
287,.2432108,.5964573,1.5218991,.0841924,-.4584424,-.2875711,.2430921,6.7125926,.2865794,1.3640272,3.0099998
288,-.2479190,-.6173864,.2895809,.0241699,-.3887657,-.2915296,.2439025,6.7545432,.2857778,.3974640,2.9999998
289,.1436917,.3559468,.1568886,.0130392,.0676631,-.3141134,.2447182,6.3091067,.3061860,.1243231,2.9899998
290,.1409452,.3501954,.3008725,.0200980,-.0001872,-.2942607,.2455394,6.6056540,.2938792,.2330014,2.9799998
291,.1302294,.3232215,.3712468,.0227857,-.0420149,-.2878395,.2463661,6.5708222,.2963395,.2876206,2.9699998
292,-.5061124,-1.2561646,.2482880,.0143717,-.6207379,-.2905654,.2471984,6.6296057,.2947630,.1833815,2.9599998
293,-.1873544,-.4661382,.4880793,.0369733,-.4209186,-.2924620,.2480364,6.6023551,.2969025,.3406412,2.9499998
294,-.1167643,-.2920578,.6158229,.0412150,-.4059482,-.2922604,.2488801,6.6057126,.2977298,.5056316,2.9399998
295,-.1891820,-.4721171,.8037168,.0463943,-.5601094,-.2899066,.2497295,6.6420262,.2971350,.5951803,2.9299998
296,-.1836190,-.4584907,.8221952,.0479325,-.5636531,-.2898774,.2505847,6.6425272,.2980939,.6714769,2.9199998
297,-.3451357,-.8638003,.1787852,.0141515,-.4309791,-.2898774,.2514458,6.6425272,.2990809,.2623284,2.9099998
298,.2569225,.6365490,.3063969,.0236621,.1108264,-.2898774,.2523129,6.6425272,.3000745,.1916109,2.8999998
299,.3449038,.8530486,.8875052,.0423409,-.0560310,-.2916453,.2531859,6.7541391,.2962792,.6489688,2.8899998
300,.5601686,1.3853113,1.2261732,.0666264,-.0035534,-.2916453,.2540651,6.7541391,.2972707,.8113166,2.8799998
301,1.0240515,2.5215545,1.5857762,.1125970,.2667818,-.2957434,.2549503,6.8033998,.2961871,1.2681030,2.8699998
302,-.0187326,-.0738352,.1938132,.0268279,-.1229285,-.2957302,.2558417,6.8033998,.2971852,.4159982,2.8599998
303,-.1207620,-.3423603,.1349858,.0218223,-.1890616,-.2957302,.2567394,6.8033998,.2981901,.1008820,2.8499998
304,-.1216864,-.3527540,.1691081,.0237917,-.2066882,-.2957302,.2576434,6.8033998,.2992017,.1300213,2.8399998
305,-.1914096,-.5561214,.2131622,.0259672,-.2962185,-.2958285,.2585538,6.8034198,.3002194,.1509021,2.8299998
306,-.2516558,-.6977885,.0728654,.0113831,-.2914841,-.4280489,.2594707,5.0967115,.3972344,.0582679,2.8199998
307,-.6950468,-1.7274742,.1058164,.0080398,-.7457008,-.4119494,.2603941,5.1929936,.3915422,.1037654,2.8099998
308,-.4912540,-1.2202918,.2310501,.0184949,-.6029847,-.3829923,.2613241,5.5621984,.3679658,.1814134,2.7999998
309,-.7702806,-1.9094473,.1025431,.0059482,-.8176272,-.4577486,.2613240,4.5932060,.4414139,.0763268,2.8000000
310,-.8256056,-2.0403347,.1465083,.0172734,-.9022615,-.4650323,.2613240,4.4340737,.4563739,.0851780,2.8000000
311,-.9300957,-2.3059913,.0373214,.0053750,-.9505323,-.2915100,.2613240,4.2238202,.4777677,.0899312,2.8000000
312,-.4618176,-1.1535776,.1114357,.0147519,-.5212482,-.2389906,.2613240,4.1520623,.4855358,.1168149,2.8000000
313,-.3608721,-1.0053672,.0959415,.0147801,-.4132260,-.2468127,.2613240,4.1520770,.4855342,.0446351,2.8000000
314,-.2264097,-.6240196,.5201990,.0355740,-.4712791,-.2859335,.2613240,4.1624839,.4843920,.4507432,2.8000000
315,-.3755335,-1.0654065,.0499235,.0094884,-.4030171,-.2859409,.2613240,4.1624464,.4843961,.0226338,2.8000000
316,-.3810137,-1.0237938,.1237613,.0159086,-.4454629,-.2060934,.2613240,4.1671921,.4838770,.1205977,2.8000000
317,-.5640929,-1.4950256,.0498567,.0101090,-.5941847,-.1650492,.2613240,2.3648667,.8159564,.0641182,2.8000000
318,.1936149,.4126692,.1227552,.0342395,.1110634,-.1418143,.2613240,2.3648512,.8159612,.0720345,2.8000000
319,.1558278,.3831366,.3953097,.0723878,-.0762098,-.1339817,.2613240,2.3648465,.8159627,.3528736,2.8000000
320,-.3706592,-.9258535,.1647352,.0451619,-.4818571,-.1336012,.2613240,2.3508382,.8203384,.1306816,2.8000000
321,-.4706802,-1.1904417,.1721549,.0350049,-.5744896,-.1420362,.2613240,2.3001817,.8365615,.1377081,2.8000000
322,-.5351293,-1.3420041,.1374061,.0260961,-.6163176,-.1438256,.2613240,2.2463693,.8545132,.1088101,2.8000000
323,-.4815784,-1.1989271,.2448324,.0379203,-.6183175,-.1406970,.2613240,2.2307099,.8598828,.1880900,2.8000000
324,-.3828982,-.9543299,.1524608,.0322825,-.4764028,-.1397660,.2613240,2.2253176,.8617475,.1020410,2.8000000
325,-.2731237,-.7044583,.0667051,.0324652,-.3316424,-.1379391,.2613240,2.2236554,.8623239,.0729999,2.8000000
326,-.4744730,-1.3369743,.0084405,.0055466,-.4832749,-.1041836,.2613240,2.2230217,.8625439,.0210590,2.8000000
327,-.4108019,-1.1646233,.0542299,.0114630,-.4411033,-.0986484,.2613240,2.2175215,.8644577,.0435853,2.8000000
328,-.4759153,-1.3457383,.0383108,.0082254,-.4990052,-.0951190,.2613240,2.2173763,.8645084,.0312577,2.8000000
329,-.3099205,-.8786246,.0671344,.0225349,-.3558381,-.0920364,.2613240,2.2172734,.8645442,.0433943,2.8000000
330,-.4241343,-1.2111443,.0818924,.0147629,-.4714064,-.0895337,.2613240,2.2172063,.8645677,.0794064,2.8000000
331,-.2800289,-.7938819,.0239015,.0163529,-.3048126,-.0984768,.2613240,2.2171511,.8645869,.0134251,2.8000000
332,-.2327017,-.6597092,.0294661,.0227719,-.2658673,-.0951487,.2613240,2.2171044,.8646032,.0271529,2.8000000
333,-.2252953,-.6285763,.0320740,.0253910,-.2623677,-.0930919,.2613240,2.2170820,.8646110,.0098911,2.8000000
334,-.3546833,-.9402302,.1102872,.0238842,-.4225712,-.0909826,.2613240,2.2170630,.8646176,.0956218,2.8000000
335,-.3009872,-.8698940,.1422663,.0312218,-.3871295,-.0893408,.2613240,2.2170470,.8646232,.1151601,2.8000000
336,-.2972204,-.8426197,.0900682,.0288975,-.3565971,-.0876177,.2613240,2.2170362,.8646270,.0722432,2.8000000
337,-.2275528,-.6477393,.1220815,.0384857,-.3114263,-.0863827,.2613240,2.2170310,.8646288,.0881586,2.8000000
338,.0104710,-.0031568,.3114870,.0676845,-.1804566,-.0903099,.2613240,2.2170297,.8646293,.2187723,2.8000000
339,-.3387506,-.8443086,.4015411,.0541413,-.5546019,-.0919762,.2613240,2.2170331,.8646281,.3372055,2.8000000
340,-.3920219,-.9769350,.4255458,.0557847,-.6191257,-.1130837,.2613240,2.2170347,.8646275,.3370730,2.8000000
341,-.3937685,-1.0045526,.2382883,.0471066,-.5370076,-.1129724,.2613240,2.2170339,.8646278,.1839670,2.8000000
342,-.4156706,-1.0365126,.2377399,.0551689,-.5662976,-.1053071,.2613240,2.2170376,.8646265,.1938602,2.8000000
343,-.1289595,-.3228519,.1266435,.0196839,-.1995312,-.1028360,.2613240,2.2170332,.8646280,.1290518,2.8000000
344,.0669365,.1677409,.0865248,.0189446,.0137147,-.0880774,.2613240,2.2124776,.8662203,.0527615,2.8000000
345,-.1986345,-.4947752,.0636024,.0291797,-.2533494,-.0682088,.2613240,2.2124602,.8662264,.0607186,2.8000000
346,-.4030032,-1.0049975,.0648450,.0392360,-.4682326,-.0659919,.2613240,2.2124528,.8662290,.0555598,2.8000000
347,-.5440512,-1.3553975,.0579901,.0327141,-.6000293,-.0630531,.2613240,2.2085441,.8675998,.0515277,2.8000000
348,-.1310412,-.3442052,.1484773,.0808515,-.2717187,-.0652309,.2613240,2.2051888,.8687801,.1193317,2.8000000
349,-.3475327,-.9852552,.0253512,.0385431,-.3950181,-.0612425,.2613240,2.1918702,.8734967,.0133427,2.8000000
350,-.1717632,-.4869486,.0489330,.0621133,-.2511369,-.0489937,.2613240,2.1850620,.8759277,.0380000,2.8000000
351,-.1458208,-.4134019,.1168792,.0785264,-.2638840,-.0444946,.2613240,2.1844608,.8761430,.0899213,2.8000000
352,-.1571170,-.4451134,.1507045,.0843734,-.2952764,-.0436214,.2613240,2.1843578,.8761798,.1154946,2.8000000
353,-.1660621,-.4551672,.1795807,.0848567,-.3153763,-.0427018,.2613240,2.1843255,.8761914,.1377097,2.8000000
354,-.2442626,-.6364316,.2318166,.0874019,-.4217818,-.0466339,.2613240,2.1843121,.8761962,.1841680,2.8000000
355,-.4125618,-1.0995218,.1242845,.0349958,-.4961147,-.0418598,.2613240,2.1843027,.8761996,.1197349,2.8000000
356,-.3192710,-.8825395,.1527652,.0545779,-.4333751,-.0416903,.2613240,2.1842990,.8762009,.0980477,2.8000000
357,-.3845759,-.9725498,.0166634,.0101623,-.4012537,-.0414593,.2613240,2.1842929,.8762031,.0403877,2.8000000
358,-.1236405,-.3052971,.0301090,.0143573,-.1497617,-.0426013,.2613240,2.1842874,.8762051,.0165013,2.8000000
359,-.2628972,-.6562934,.0037411,-.0165373,-.2459147,-.0406338,.2613240,2.1842806,.8762075,.0138340,2.8000000
360,.2274800,.5659012,.0730555,.0502207,.1492409,-.0404754,.2613240,2.1842727,.8762103,.0464714,2.8000000
361,-.1834530,-.5175672,.0466888,.0783310,-.2784737,-.0401210,.2613240,2.1842726,.8762104,.0394489,2.8000000
362,-.1387200,-.3932713,.1070920,.1142510,-.2907459,-.0401350,.2613240,2.1842726,.8762104,.0852121,2.8000000
363,-.1514954,-.4294895,.0938736,.1042071,-.2888149,-.0401351,.2613240,2.1842727,.8762103,.0614450,2.8000000
364,-.2639697,-.7483542,.1033641,.0814463,-.3784264,-.0401408,.2613240,2.1842728,.8762103,.1048541,2.8000000
365,-.2635131,-.7224997,.1041274,.0753305,-.3806350,-.0401410,.2613240,2.1842728,.8762103,.0674632,2.8000000
366,-.4044453,-1.0083694,.1759322,.0959684,-.5715210,-.0419126,.2613240,2.1842729,.8762103,.1303088,2.8000000
367,-.0730900,-.1830896,.3642591,.1516396,-.3715790,-.0425620,.2613240,2.1842729,.8762103,.3096309,2.8000000
368,-.6649999,-1.7597774,.0079365,.0121061,-.6802178,-.0401007,.2613240,2.1842721,.8762105,.0118051,2.8000000
369,-.2439236,-.6915233,.0277270,.0559257,-.3096295,-.0400935,.2613240,2.1842722,.8762105,.0212866,2.8000000
370,-.2305898,-.6537220,.0502365,.0633031,-.3116130,-.0401101,.2613240,2.1842722,.8762105,.0443253,2.8000000
371,-.3649034,-1.0301396,.0538223,.0470981,-.4300624,-.0401107,.2613240,2.1842723,.8762105,.0375207,2.8000000
372,-.4749294,-1.1862793,.0528115,.0391984,-.5353554,-.0413205,.2613240,2.1842724,.8762105,.0443891,2.8000000
373,-.5942781,-1.4810933,.1141373,.0477966,-.6879988,-.0406762,.2613240,2.1842722,.8762105,.0652929,2.8000000
374,.2950038,.7081319,.6005343,.3382437,-.2856530,-.0413287,.2613240,2.1842721,.8762105,.5138647,2.8000000
375,-.1831523,-.5192368,.0265210,.0732908,-.2657979,-.0400897,.2613240,2.1842721,.8762105,.0208771,2.8000000
376,-.1648236,-.4672750,.0103574,.0565883,-.2250653,-.0401025,.2613240,2.1842722,.8762105,.0113516,2.8000000
377,.0112292,.0318348,.0783509,.1287810,-.1451888,-.0401050,.2613240,2.1842722,.8762105,.0545345,2.8000000
378,-.0335131,-.0950097,.1053886,.1083926,-.1790799,-.0401068,.2613240,2.1842723,.8762105,.0895998,2.8000000
379,-.1442328,-.4089000,.0442419,.0666846,-.2265230,-.0401070,.2613240,2.1842724,.8762105,.0342211,2.8000000
380,-.1143454,-.3241693,.1022284,.0938331,-.2442379,-.0401265,.2613240,2.1842725,.8762104,.0674062,2.8000000
381,-.1655645,-.4770017,.1328103,.0869383,-.3005323,-.0401250,.2613240,2.1842725,.8762104,.1188244,2.8000000
382,-.2329075,-.6660194,.1077004,.0676172,-.3381924,-.0401242,.2613240,2.1842725,.8762104,.0852048,2.8000000
383,-.1022778,-.2781943,.2471249,.1188340,-.3172720,-.0427787,.2613240,2.1842726,.8762104,.1764677,2.8000000
384,-.3337509,-.8413823,.1758069,.0777068,-.4826901,-.0401326,.2613240,2.1842726,.8762104,.1631917,2.8000000
385,-.2381149,-.6750556,.0903265,.0642485,-.3339345,-.0401289,.2613240,2.1842726,.8762104,.0600885,2.8000000
386,-.1174418,-.3252241,.1962469,.1155330,-.3123545,-.0401321,.2613240,2.1842726,.8762104,.1402446,2.8000000
387,-.1650940,-.4175378,.3463154,.1262125,-.4316992,-.0427780,.2613240,2.1842727,.8762104,.2624373,2.8000000
388,.0539865,.1324111,.6942068,.2082083,-.4343429,-.0425060,.2613240,2.1842726,.8762104,.5622729,2.8000000
389,-.2779127,-.6926276,.4609764,.1602585,-.6251514,-.0440556,.2613240,2.1842726,.8762104,.3797937,2.8000000
390,-.0013137,-.0068515,.6111217,.1911794,-.4389554,-.0433295,.2613240,2.1842725,.8762104,.5019611,2.8000000
391,-.3914814,-1.0704281,.0121436,.0424544,-.4387847,-.0401127,.2613240,2.1842725,.8762104,.0324747,2.8000000
392,-.1009167,-.2860988,.0652910,.0753652,-.1993122,-.0401118,.2613240,2.1842726,.8762104,.0404741,2.8000000
393,-.0670605,-.1901165,.1115226,.0862835,-.1926818,-.0401166,.2613240,2.1842728,.8762103,.0835907,2.8000000
394,-.1387201,-.3817210,.2751025,.0904955,-.3379774,-.0401172,.2613240,2.1842729,.8762103,.2241413,2.8000000
395,-.0639964,-.1814299,.0625888,.0720834,-.1581570,-.0401225,.2613240,2.1842731,.8762102,.0518362,2.8000000
396,-.1726889,-.4895732,.0263561,.0410784,-.2230641,-.0401464,.2613240,2.1842734,.8762101,.0305712,2.8000000
397,-.1900842,-.5388888,.0444755,.0401163,-.2458885,-.0401537,.2613240,2.1842742,.8762098,.0267130,2.8000000
398,.0836337,.1757454,.3488312,.1139540,-.1669414,-.0541271,.2613240,2.1842759,.8762092,.2164098,2.8000000
399,.0910597,.2264813,.4626066,.1454242,-.2406791,-.0488499,.2613240,2.1842745,.8762097,.4213749,2.8000000
400,-.4266478,-1.0601438,.7671168,.0936159,-.8311572,-.0475505,.2613240,2.1842738,.8762099,.5862863,2.8000000
401,-.4525910,-1.1207398,.7345812,.1349888,-.8847789,-.0452656,.2613240,2.1842736,.8762100,.5989788,2.8000000
402,.0385678,.0919405,.9012723,.1953676,-.5211962,-.0438629,.2613240,2.1842733,.8762101,.7465140,2.8000000
403,-.5093360,-1.2705976,.1867060,.0621057,-.6464149,-.0435186,.2613240,2.1842732,.8762101,.1703438,2.8000000
404,-.3766608,-.9646250,.1305330,.0592627,-.4882953,-.0433360,.2613240,2.1842732,.8762102,.1081450,2.8000000
405,.2780703,.6908705,.3900819,.0991412,.0220864,-.0430473,.2613240,2.1842731,.8762102,.3055079,2.8000000
406,.0113694,.0316347,.0013455,.0113409,.0000000,-.0423809,.2613240,2.1842730,.8762102,.0099352,2.8000000
407,-.1454839,-.3889694,.0581571,.0349409,-.2028899,-.0422620,.2613240,2.1842728,.8762103,.0367661,2.8000000
408,-.3444856,-.8693576,.1434405,.0858624,-.4871818,-.0423752,.2613240,2.1842726,.8762104,.1138515,2.8000000
409,-.3839374,-.9738172,.1478871,.0716926,-.5152341,-.0419223,.2613240,2.1842725,.8762104,.1216758,2.8000000
410,-.3164320,-.8485850,.1438548,.0706078,-.4441056,-.0424978,.2613240,2.1842725,.8762104,.1174626,2.8000000
411,-.5263659,-1.3111337,.1029464,.0483187,-.6160706,-.0422070,.2613240,2.1842724,.8762105,.0792725,2.8000000
